Gene_A	InteractionType	Gene_B	SOURCE
5434	pp	4686	BHMRRS
5434	pp	2073	BHMRRS
5434	pp	2958	BHMRRS
5434	pp	2963	CORUM
5434	pp	25885	BHMRRS
5434	pp	2972	BHMRRS
5434	pp	2971	BHMRRS
5434	pp	10621	BHMRRS
5434	pp	2968	CORUM
5434	pp	30834	BHMRRS
5434	pp	5202	CORUM
5434	pp	6502	CORUM
5434	pp	8454	CORUM
5434	pp	8607	CORUM
5434	pp	10856	CORUM
5434	pp	26228	CORUM
5434	pp	9150	CORUM
5434	pp	26015	CORUM
5434	pp	9412	CORUM
1154	pp	8649	BHMRRS
1154	pp	8835	BHMRRS
1154	pp	2057	BHMRRS
1154	pp	6776	BHMRRS
1154	pp	3563	BHMRRS
1154	pp	3716	BHMRRS
1154	pp	9021	BHMRRS
1154	pp	3717	BHMRRS
3493	pp	3502	BHMRRS
3493	pp	3494	BHMRRS
55227	pp	6478	BHMRRS
55227	pp	6599	BHMRRS
55227	pp	57562	BHMRRS
55227	pp	6477	BHMRRS
55227	pp	55914	BHMRRS
10484	pp	9632	BHMRRS
10484	pp	10802	BHMRRS
10484	pp	1639	BHMRRS
10484	pp	10427	BHMRRS
125	pp	127	BHMRRS
125	pp	128	BHMRRS
125	pp	126	BHMRRS
125	pp	10327	BHMRRS
4137	pp	6812	BHMRRS
4137	pp	7280	BHMRRS
4137	pp	7529	BHMRRS
4137	pp	6285	BHMRRS
4137	pp	5663	BHMRRS
4137	pp	8287	BHMRRS
4137	pp	6710	BHMRRS
4137	pp	801	BHMRRS
4137	pp	2932	BHMRRS
5069	pp	7980	BHMRRS
5069	pp	5553	BHMRRS
5069	pp	3487	BHMRRS
5069	pp	3484	BHMRRS
5069	pp	5047	BHMRRS
5069	pp	174	BHMRRS
1856	pp	6993	BHMRRS
1856	pp	51224	BHMRRS
1856	pp	8312	BHMRRS
1856	pp	408	BHMRRS
1856	pp	9129	BHMRRS
1856	pp	7186	BHMRRS
1856	pp	79869	BHMRRS
1856	pp	414301	BHMRRS
1856	pp	8907	BHMRRS
1856	pp	92610	BHMRRS
1856	pp	80125	BHMRRS
1856	pp	5092	BHMRRS
1856	pp	22893	BHMRRS
1856	pp	79753	BHMRRS
1856	pp	84080	BHMRRS
1856	pp	5977	BHMRRS
1856	pp	58500	BHMRRS
1856	pp	5494	BHMRRS
1856	pp	54676	BHMRRS
1856	pp	90268	BHMRRS
1856	pp	7718	BHMRRS
1856	pp	407	BHMRRS
1856	pp	84904	BHMRRS
1856	pp	8078	BHMRRS
1856	pp	1454	BHMRRS
1856	pp	1173	BHMRRS
1856	pp	151871	BHMRRS
1856	pp	1656	BHMRRS
1856	pp	10445	BHMRRS
1856	pp	11267	BHMRRS
1856	pp	11201	BHMRRS
1856	pp	10921	BHMRRS
10212	pp	84324	BHMRRS
10212	pp	8539	BHMRRS
10212	pp	6358	BHMRRS
10212	pp	7919	BHMRRS
26135	pp	3364	BHMRRS
26135	pp	5349	BHMRRS
834	pp	835	BHMRRS
834	pp	836	BHMRRS
834	pp	837	BHMRRS
834	pp	838	BHMRRS
834	pp	841	BHMRRS
834	pp	839	BHMRRS
834	pp	8767	BHMRRS
834	pp	8772	BHMRRS
834	pp	54205	BHMRRS
834	pp	5663	BHMRRS
834	pp	10392	BHMRRS
834	pp	3553	BHMRRS
834	pp	3606	BHMRRS
1027	pp	10762	BHMRRS
1027	pp	8900	BHMRRS
1027	pp	5925	BHMRRS
1027	pp	9134	BHMRRS
1027	pp	7533	BHMRRS
1027	pp	6502	CORUM
1027	pp	890	BHMRRS
1027	pp	7186	BHMRRS
1027	pp	7345	BHMRRS
1027	pp	7531	BHMRRS
1027	pp	894	BHMRRS
1027	pp	7514	BHMRRS
1027	pp	396	BHMRRS
1027	pp	898	CORUM
1027	pp	3925	BHMRRS
1027	pp	896	BHMRRS
1027	pp	1163	CORUM
1027	pp	8454	CORUM
1027	pp	9978	CORUM
1511	pp	6382	BHMRRS
1511	pp	2153	BHMRRS
1511	pp	820	BHMRRS
1511	pp	5265	BHMRRS
1511	pp	3674	BHMRRS
1511	pp	3690	BHMRRS
1511	pp	5275	BHMRRS
1511	pp	5657	BHMRRS
1511	pp	2151	BHMRRS
1511	pp	12	BHMRRS
2353	pp	8061	BHMRRS
2353	pp	3726	BHMRRS
2353	pp	6908	BHMRRS
2353	pp	8648	BHMRRS
2353	pp	539	BHMRRS
2353	pp	4094	BHMRRS
2353	pp	9111	BHMRRS
2353	pp	7392	BHMRRS
2353	pp	2963	BHMRRS
2353	pp	56254	BHMRRS
2353	pp	5925	BHMRRS
2353	pp	7031	BHMRRS
2353	pp	3727	BHMRRS
2353	pp	4286	BHMRRS
2353	pp	401	BHMRRS
2353	pp	7494	BHMRRS
2353	pp	860	BHMRRS
2353	pp	7375	BHMRRS
2353	pp	4536	BHMRRS
2353	pp	5966	BHMRRS
2353	pp	8986	BHMRRS
2353	pp	4602	BHMRRS
2353	pp	7917	BHMRRS
2353	pp	4773	CORUM
2353	pp	2355	BHMRRS
2353	pp	5204	BHMRRS
2353	pp	9612	BHMRRS
2353	pp	2354	BHMRRS
2353	pp	861	BHMRRS
2353	pp	2626	BHMRRS
2353	pp	602	BHMRRS
2353	pp	5493	BHMRRS
2353	pp	6872	BHMRRS
2353	pp	657	BHMRRS
2353	pp	1386	BHMRRS
2353	pp	2005	BHMRRS
2353	pp	10363	BHMRRS
2353	pp	2114	CORUM
2353	pp	2078	CORUM
2353	pp	22992	BHMRRS
2353	pp	1674	BHMRRS
2353	pp	1054	BHMRRS
2353	pp	11179	BHMRRS
2353	pp	1831	BHMRRS
2353	pp	4088	CORUM
1612	pp	8772	BHMRRS
1612	pp	7529	BHMRRS
1612	pp	7132	BHMRRS
1612	pp	219699	BHMRRS
1612	pp	57534	BHMRRS
1612	pp	8633	BHMRRS
3224	pp	3233	BHMRRS
3224	pp	57594	BHMRRS
3224	pp	4086	BHMRRS
3224	pp	657	BHMRRS
3224	pp	7832	BHMRRS
3224	pp	3222	BHMRRS
3224	pp	3223	BHMRRS
257397	pp	7189	BHMRRS
257397	pp	7182	BHMRRS
257397	pp	56911	BHMRRS
257397	pp	7186	BHMRRS
257397	pp	25988	BHMRRS
257397	pp	51429	BHMRRS
257397	pp	1747	BHMRRS
257397	pp	1749	BHMRRS
1386	pp	1390	BHMRRS
1386	pp	64207	BHMRRS
1386	pp	7547	BHMRRS
1386	pp	2138	BHMRRS
1386	pp	5600	BHMRRS
1386	pp	23390	BHMRRS
1386	pp	9586	BHMRRS
1386	pp	7186	BHMRRS
1386	pp	5925	BHMRRS
1386	pp	8721	BHMRRS
1386	pp	6300	BHMRRS
1386	pp	9402	BHMRRS
1386	pp	7546	BHMRRS
1386	pp	3171	BHMRRS
1386	pp	2963	BHMRRS
1386	pp	3159	BHMRRS
1386	pp	8433	BHMRRS
1386	pp	4683	BHMRRS
1386	pp	8550	BHMRRS
1386	pp	466	BHMRRS
1386	pp	4088	BHMRRS
1386	pp	9202	BHMRRS
1386	pp	54676	BHMRRS
1386	pp	6416	BHMRRS
1386	pp	4783	BHMRRS
1386	pp	10144	BHMRRS
1386	pp	1050	BHMRRS
51147	pp	56243	BHMRRS
51147	pp	64769	CORUM
51147	pp	79960	CORUM
51147	pp	23338	CORUM
51147	pp	9767	CORUM
51147	pp	84289	CORUM
54557	pp	6748	BHMRRS
54557	pp	57003	BHMRRS
54557	pp	85508	BHMRRS
54557	pp	79709	BHMRRS
54557	pp	64084	BHMRRS
54557	pp	84896	BHMRRS
54557	pp	54913	BHMRRS
54557	pp	9746	BHMRRS
54557	pp	51148	BHMRRS
54557	pp	10742	BHMRRS
54557	pp	23127	BHMRRS
54557	pp	361	BHMRRS
54557	pp	124583	BHMRRS
54557	pp	3965	BHMRRS
54557	pp	359	BHMRRS
54557	pp	22883	BHMRRS
54557	pp	3960	BHMRRS
54557	pp	138716	BHMRRS
54557	pp	4580	BHMRRS
2803	pp	403	BHMRRS
2803	pp	400	BHMRRS
6455	pp	7802	BHMRRS
6455	pp	7873	BHMRRS
6455	pp	6457	BHMRRS
6455	pp	84836	BHMRRS
6455	pp	8312	BHMRRS
6455	pp	1759	BHMRRS
6455	pp	10015	BHMRRS
6455	pp	63898	BHMRRS
6455	pp	25864	BHMRRS
6455	pp	55211	BHMRRS
6455	pp	3067	BHMRRS
85302	pp	90410	BHMRRS
85302	pp	7186	BHMRRS
85302	pp	5987	BHMRRS
85302	pp	23650	BHMRRS
85302	pp	55662	BHMRRS
85302	pp	84680	BHMRRS
85302	pp	6919	BHMRRS
85302	pp	27229	BHMRRS
85302	pp	79571	BHMRRS
85302	pp	83878	BHMRRS
85302	pp	740	CORUM
85302	pp	6150	CORUM
85302	pp	6182	CORUM
85302	pp	6183	CORUM
85302	pp	7818	CORUM
85302	pp	9553	CORUM
85302	pp	9801	CORUM
85302	pp	10240	CORUM
85302	pp	10573	CORUM
85302	pp	10884	CORUM
85302	pp	11222	CORUM
85302	pp	23107	CORUM
85302	pp	26589	CORUM
85302	pp	28957	CORUM
85302	pp	28973	CORUM
85302	pp	28977	CORUM
85302	pp	28998	CORUM
85302	pp	29074	CORUM
85302	pp	29088	CORUM
85302	pp	29093	CORUM
85302	pp	51021	CORUM
85302	pp	51023	CORUM
85302	pp	51073	CORUM
85302	pp	51081	CORUM
85302	pp	51116	CORUM
85302	pp	51253	CORUM
85302	pp	51258	CORUM
85302	pp	51263	CORUM
85302	pp	51264	CORUM
85302	pp	51318	CORUM
85302	pp	51373	CORUM
85302	pp	51642	CORUM
85302	pp	51649	CORUM
85302	pp	51650	CORUM
85302	pp	54148	CORUM
85302	pp	54460	CORUM
85302	pp	54534	CORUM
85302	pp	54948	CORUM
85302	pp	55052	CORUM
85302	pp	55168	CORUM
85302	pp	55173	CORUM
85302	pp	56945	CORUM
85302	pp	57129	CORUM
85302	pp	60488	CORUM
85302	pp	63875	CORUM
85302	pp	63931	CORUM
85302	pp	64432	CORUM
85302	pp	64928	CORUM
85302	pp	64949	CORUM
85302	pp	64951	CORUM
85302	pp	64960	CORUM
85302	pp	64963	CORUM
85302	pp	64965	CORUM
85302	pp	64968	CORUM
85302	pp	64969	CORUM
85302	pp	64975	CORUM
85302	pp	64976	CORUM
85302	pp	64979	CORUM
85302	pp	64981	CORUM
85302	pp	64983	CORUM
85302	pp	65003	CORUM
85302	pp	65005	CORUM
85302	pp	65008	CORUM
85302	pp	65080	CORUM
85302	pp	65993	CORUM
85302	pp	79590	CORUM
85302	pp	84311	CORUM
85302	pp	84545	CORUM
85302	pp	92259	CORUM
85302	pp	114294	CORUM
85302	pp	116540	CORUM
85302	pp	116541	CORUM
85302	pp	122704	CORUM
85302	pp	124995	CORUM
85302	pp	128308	CORUM
85302	pp	219927	CORUM
139596	pp	54963	BHMRRS
139596	pp	9129	BHMRRS
139596	pp	55341	BHMRRS
139596	pp	79912	BHMRRS
7763	pp	7189	BHMRRS
7763	pp	7128	BHMRRS
3754	pp	3756	BHMRRS
3754	pp	169522	BHMRRS
6015	pp	648	CORUM
6015	pp	79813	CORUM
6015	pp	8535	CORUM
6015	pp	7027	CORUM
6015	pp	5925	BHMRRS
6015	pp	2146	BHMRRS
6015	pp	4149	CORUM
6015	pp	2273	CORUM
6015	pp	57332	CORUM
6015	pp	23429	CORUM
6015	pp	1876	CORUM
6015	pp	23492	BHMRRS
6015	pp	6045	CORUM
6015	pp	8467	CORUM
6015	pp	22955	CORUM
6015	pp	80012	CORUM
6015	pp	84733	CORUM
6015	pp	7528	CORUM
6015	pp	1058	CORUM
6015	pp	1059	CORUM
6015	pp	1060	CORUM
6015	pp	1642	CORUM
6015	pp	2491	CORUM
6015	pp	3309	CORUM
6015	pp	6749	CORUM
6015	pp	8451	CORUM
6015	pp	9589	CORUM
6015	pp	9688	CORUM
6015	pp	9785	CORUM
6015	pp	11198	CORUM
6015	pp	22837	CORUM
6015	pp	23091	CORUM
6015	pp	25962	CORUM
6015	pp	51593	CORUM
6015	pp	51773	CORUM
6015	pp	55717	CORUM
6015	pp	64105	CORUM
6015	pp	64946	CORUM
6015	pp	79019	CORUM
6015	pp	79172	CORUM
6015	pp	79682	CORUM
6015	pp	79801	CORUM
6015	pp	79948	CORUM
6015	pp	80829	CORUM
6015	pp	91687	CORUM
6015	pp	54880	CORUM
6015	pp	84678	CORUM
6015	pp	84759	CORUM
6015	pp	2707	CORUM
6015	pp	10138	CORUM
6015	pp	23269	CORUM
6015	pp	83746	CORUM
6015	pp	84108	CORUM
6015	pp	3516	CORUM
255394	pp	27175	BHMRRS
255394	pp	7283	BHMRRS
27019	pp	5048	BHMRRS
27019	pp	9377	BHMRRS
25876	pp	9189	BHMRRS
25876	pp	79666	BHMRRS
214	pp	923	BHMRRS
4887	pp	5697	BHMRRS
4887	pp	6002	BHMRRS
4887	pp	4852	BHMRRS
3339	pp	5737	BHMRRS
3339	pp	5336	BHMRRS
3339	pp	5154	BHMRRS
3339	pp	6678	BHMRRS
3339	pp	5321	BHMRRS
3339	pp	9982	BHMRRS
3339	pp	7276	BHMRRS
3339	pp	3688	BHMRRS
3339	pp	5549	BHMRRS
3339	pp	351	BHMRRS
3339	pp	4811	BHMRRS
3339	pp	284217	BHMRRS
3339	pp	2252	BHMRRS
3339	pp	1305	BHMRRS
3339	pp	2192	BHMRRS
3339	pp	22795	BHMRRS
8453	pp	9978	CORUM
8453	pp	9616	BHMRRS
8453	pp	8454	CORUM
8453	pp	7411	BHMRRS
8453	pp	55832	CORUM
8453	pp	2873	CORUM
8453	pp	6502	CORUM
8453	pp	10920	CORUM
5900	pp	6016	BHMRRS
5900	pp	5906	BHMRRS
5900	pp	6014	BHMRRS
5900	pp	5912	BHMRRS
5900	pp	5911	BHMRRS
5900	pp	6237	BHMRRS
5900	pp	10256	BHMRRS
5900	pp	409	BHMRRS
5900	pp	408	BHMRRS
5900	pp	22800	BHMRRS
5900	pp	28960	BHMRRS
5900	pp	4893	BHMRRS
5900	pp	3845	BHMRRS
5900	pp	22808	BHMRRS
221955	pp	23761	BHMRRS
375	pp	8225	BHMRRS
375	pp	9267	BHMRRS
375	pp	400	BHMRRS
375	pp	9266	BHMRRS
375	pp	8853	BHMRRS
375	pp	9179	BHMRRS
375	pp	378	BHMRRS
375	pp	4194	BHMRRS
375	pp	55738	BHMRRS
375	pp	379	BHMRRS
375	pp	84273	BHMRRS
375	pp	5898	BHMRRS
375	pp	5337	BHMRRS
375	pp	8943	BHMRRS
375	pp	84725	BHMRRS
375	pp	51729	BHMRRS
375	pp	402	BHMRRS
375	pp	403	BHMRRS
375	pp	382	BHMRRS
375	pp	54940	BHMRRS
375	pp	8394	BHMRRS
375	pp	377	BHMRRS
375	pp	162	BHMRRS
375	pp	3267	BHMRRS
375	pp	11316	BHMRRS
375	pp	10945	BHMRRS
375	pp	23647	BHMRRS
375	pp	220988	BHMRRS
375	pp	1131	BHMRRS
375	pp	27236	BHMRRS
375	pp	10124	BHMRRS
4211	pp	5089	BHMRRS
4211	pp	80714	BHMRRS
4211	pp	5090	BHMRRS
4211	pp	5087	BHMRRS
4211	pp	4654	BHMRRS
4211	pp	5316	BHMRRS
4211	pp	3237	BHMRRS
4211	pp	3238	BHMRRS
4211	pp	3206	BHMRRS
4211	pp	3211	BHMRRS
4211	pp	10481	BHMRRS
4211	pp	3205	BHMRRS
4211	pp	3236	BHMRRS
4211	pp	3233	BHMRRS
4211	pp	3204	BHMRRS
11331	pp	5757	BHMRRS
11331	pp	159	BHMRRS
11331	pp	26019	BHMRRS
11331	pp	203100	BHMRRS
11331	pp	55739	BHMRRS
11331	pp	54802	BHMRRS
11331	pp	94031	BHMRRS
26578	pp	8491	BHMRRS
387522	pp	7189	CORUM
387522	pp	7334	CORUM
387522	pp	8915	CORUM
2161	pp	22918	BHMRRS
2161	pp	350	BHMRRS
2161	pp	7450	BHMRRS
2161	pp	351	BHMRRS
2161	pp	3848	BHMRRS
8988	pp	9869	BHMRRS
8988	pp	9094	BHMRRS
8988	pp	56944	BHMRRS
8988	pp	23140	BHMRRS
8988	pp	10268	BHMRRS
8988	pp	8125	BHMRRS
8988	pp	3316	BHMRRS
8988	pp	8424	BHMRRS
8988	pp	26012	BHMRRS
8988	pp	26071	BHMRRS
8988	pp	8899	BHMRRS
8988	pp	84060	BHMRRS
8988	pp	64978	BHMRRS
1837	pp	6443	BHMRRS
1837	pp	8082	BHMRRS
1837	pp	5706	BHMRRS
1837	pp	6444	BHMRRS
1837	pp	51421	BHMRRS
1837	pp	3768	BHMRRS
1837	pp	6445	BHMRRS
1837	pp	4716	BHMRRS
1837	pp	6645	BHMRRS
1837	pp	6442	BHMRRS
1837	pp	23597	BHMRRS
1837	pp	84823	BHMRRS
1837	pp	7402	BHMRRS
1837	pp	84062	BHMRRS
1837	pp	27131	BHMRRS
1837	pp	23336	BHMRRS
1837	pp	6640	BHMRRS
1837	pp	54676	BHMRRS
1837	pp	81	BHMRRS
1837	pp	88	BHMRRS
1837	pp	6641	BHMRRS
1837	pp	4817	BHMRRS
1837	pp	47	BHMRRS
1837	pp	1629	BHMRRS
1837	pp	1821	BHMRRS
1837	pp	154796	BHMRRS
1837	pp	60	CORUM
23636	pp	9818	BHMRRS
23636	pp	7514	BHMRRS
23636	pp	3298	BHMRRS
23636	pp	5757	BHMRRS
23636	pp	51019	BHMRRS
23636	pp	5903	BHMRRS
23636	pp	56001	BHMRRS
23636	pp	3843	BHMRRS
23636	pp	4928	BHMRRS
23636	pp	5089	BHMRRS
23636	pp	3550	BHMRRS
23636	pp	53371	BHMRRS
23636	pp	9972	BHMRRS
23636	pp	10204	BHMRRS
23636	pp	23214	BHMRRS
51085	pp	6945	BHMRRS
162417	pp	8260	BHMRRS
162417	pp	435	BHMRRS
162417	pp	84735	BHMRRS
162417	pp	5009	BHMRRS
162417	pp	18	BHMRRS
162417	pp	6217	BHMRRS
162417	pp	4942	BHMRRS
162417	pp	55748	BHMRRS
162417	pp	51126	BHMRRS
162417	pp	5164	BHMRRS
162417	pp	55116	BHMRRS
162417	pp	84779	BHMRRS
162417	pp	148811	BHMRRS
133690	pp	51340	BHMRRS
133690	pp	51454	BHMRRS
3939	pp	3945	BHMRRS
3939	pp	3948	BHMRRS
3939	pp	8655	BHMRRS
3939	pp	54464	BHMRRS
3939	pp	29072	BHMRRS
3939	pp	3767	BHMRRS
10988	pp	1968	BHMRRS
10988	pp	9533	BHMRRS
10988	pp	999	BHMRRS
10988	pp	140801	BHMRRS
10988	pp	86781	BHMRRS
54205	pp	9616	BHMRRS
54205	pp	836	BHMRRS
54205	pp	8743	BHMRRS
54205	pp	55011	BHMRRS
54205	pp	598	BHMRRS
54205	pp	84701	BHMRRS
54205	pp	902	BHMRRS
54205	pp	6294	BHMRRS
54205	pp	7384	BHMRRS
54205	pp	7416	BHMRRS
54205	pp	842	BHMRRS
54205	pp	8772	BHMRRS
54205	pp	317	CORUM
54205	pp	1528	BHMRRS
54205	pp	51706	BHMRRS
54205	pp	1727	BHMRRS
54205	pp	27158	BHMRRS
26750	pp	51163	BHMRRS
26750	pp	5089	BHMRRS
26750	pp	8877	BHMRRS
26750	pp	10935	BHMRRS
3600	pp	6774	BHMRRS
3600	pp	3601	BHMRRS
3600	pp	3606	BHMRRS
3600	pp	958	BHMRRS
3600	pp	7124	BHMRRS
3600	pp	3558	BHMRRS
3600	pp	3576	BHMRRS
3600	pp	3586	BHMRRS
3600	pp	3567	BHMRRS
2780	pp	2782	BHMRRS
2780	pp	59345	BHMRRS
2780	pp	2784	BHMRRS
2780	pp	10681	BHMRRS
2780	pp	2779	BHMRRS
23362	pp	6195	BHMRRS
6536	pp	6804	BHMRRS
6536	pp	9152	BHMRRS
6338	pp	6804	BHMRRS
6338	pp	6340	BHMRRS
6338	pp	6339	BHMRRS
6338	pp	1272	BHMRRS
6338	pp	4734	BHMRRS
6338	pp	6337	BHMRRS
6338	pp	11060	BHMRRS
6338	pp	23327	BHMRRS
7186	pp	8772	BHMRRS
7186	pp	83461	BHMRRS
7186	pp	9787	BHMRRS
7186	pp	8837	BHMRRS
7186	pp	8764	BHMRRS
7186	pp	8792	BHMRRS
7186	pp	9402	BHMRRS
7186	pp	7293	BHMRRS
7186	pp	7597	BHMRRS
7186	pp	8915	BHMRRS
7186	pp	9729	BHMRRS
7186	pp	9470	BHMRRS
7186	pp	80125	BHMRRS
7186	pp	9491	BHMRRS
7186	pp	9513	BHMRRS
7186	pp	83707	BHMRRS
7186	pp	84498	BHMRRS
7186	pp	9825	BHMRRS
7186	pp	84832	BHMRRS
7186	pp	8204	BHMRRS
7186	pp	9726	BHMRRS
7186	pp	7531	BHMRRS
7186	pp	91544	BHMRRS
7186	pp	9099	BHMRRS
7186	pp	79873	BHMRRS
7186	pp	7755	BHMRRS
7186	pp	8744	BHMRRS
7186	pp	7189	BHMRRS
7186	pp	9020	BHMRRS
7186	pp	857	BHMRRS
7186	pp	8784	BHMRRS
7186	pp	79735	BHMRRS
7186	pp	958	BHMRRS
7186	pp	9994	BHMRRS
7186	pp	8740	BHMRRS
7186	pp	81576	BHMRRS
7186	pp	92610	BHMRRS
7186	pp	84080	BHMRRS
7186	pp	943	BHMRRS
7186	pp	84445	BHMRRS
7186	pp	80764	BHMRRS
7186	pp	7874	BHMRRS
7186	pp	89885	BHMRRS
7186	pp	8767	BHMRRS
7186	pp	8877	BHMRRS
7186	pp	9618	BHMRRS
7186	pp	51194	BHMRRS
7186	pp	5601	BHMRRS
7186	pp	27018	BHMRRS
7186	pp	10913	BHMRRS
7186	pp	11074	BHMRRS
7186	pp	5871	BHMRRS
7186	pp	329	BHMRRS
7186	pp	10253	BHMRRS
7186	pp	55504	BHMRRS
7186	pp	23099	BHMRRS
7186	pp	51324	BHMRRS
7186	pp	608	BHMRRS
7186	pp	51347	BHMRRS
7186	pp	5991	BHMRRS
7186	pp	56616	BHMRRS
7186	pp	27301	BHMRRS
7186	pp	10293	BHMRRS
7186	pp	132671	BHMRRS
7186	pp	5886	BHMRRS
7186	pp	11183	BHMRRS
7186	pp	2081	BHMRRS
7186	pp	50944	BHMRRS
7186	pp	51224	BHMRRS
7186	pp	7128	BHMRRS
7186	pp	22992	BHMRRS
7186	pp	6919	BHMRRS
7186	pp	6478	BHMRRS
7186	pp	1326	BHMRRS
7186	pp	60491	BHMRRS
7186	pp	3604	BHMRRS
7186	pp	51567	BHMRRS
7186	pp	7132	BHMRRS
7186	pp	59269	BHMRRS
7186	pp	27125	BHMRRS
7186	pp	54469	BHMRRS
7186	pp	10758	BHMRRS
7186	pp	116349	BHMRRS
7186	pp	7133	CellZome
7186	pp	3983	BHMRRS
7186	pp	10010	CellZome
7186	pp	54971	BHMRRS
7186	pp	22893	BHMRRS
7186	pp	3601	BHMRRS
7186	pp	25978	BHMRRS
7186	pp	11063	BHMRRS
7186	pp	128178	BHMRRS
7186	pp	26060	BHMRRS
7186	pp	3662	BHMRRS
7186	pp	51330	BHMRRS
7186	pp	29110	CellZome
7186	pp	60496	BHMRRS
7186	pp	54532	BHMRRS
7186	pp	55707	BHMRRS
7186	pp	23219	BHMRRS
7186	pp	25988	BHMRRS
7186	pp	3705	BHMRRS
7186	pp	55209	BHMRRS
22998	pp	54793	BHMRRS
22998	pp	2444	BHMRRS
26059	pp	8541	BHMRRS
26059	pp	8500	BHMRRS
26059	pp	8927	BHMRRS
26059	pp	8499	BHMRRS
26059	pp	10497	BHMRRS
26059	pp	22999	BHMRRS
27092	pp	9455	BHMRRS
27092	pp	9456	BHMRRS
27092	pp	9454	BHMRRS
3672	pp	4146	BHMRRS
3672	pp	3688	CORUM
3672	pp	3675	BHMRRS
3672	pp	550	BHMRRS
3672	pp	7094	BHMRRS
3672	pp	8518	BHMRRS
3672	pp	274	BHMRRS
3672	pp	284217	BHMRRS
3672	pp	1803	BHMRRS
3672	pp	3655	BHMRRS
3672	pp	1305	BHMRRS
3672	pp	1295	BHMRRS
3672	pp	1293	CORUM
3672	pp	5771	CORUM
142940	pp	9669	BHMRRS
142940	pp	86781	BHMRRS
142940	pp	140032	BHMRRS
4147	pp	8785	BHMRRS
4147	pp	4811	BHMRRS
4147	pp	1286	BHMRRS
4147	pp	284217	BHMRRS
4147	pp	1277	BHMRRS
4147	pp	2201	BHMRRS
4147	pp	4146	BHMRRS
6119	pp	7508	BHMRRS
6119	pp	7507	BHMRRS
6119	pp	902	BHMRRS
6119	pp	8317	BHMRRS
6119	pp	8318	BHMRRS
6119	pp	23595	BHMRRS
6119	pp	4999	BHMRRS
6119	pp	4998	BHMRRS
6119	pp	5893	BHMRRS
6119	pp	2073	BHMRRS
6119	pp	4172	BHMRRS
6119	pp	4175	BHMRRS
6119	pp	1642	BHMRRS
6119	pp	23594	BHMRRS
6119	pp	1643	BHMRRS
6119	pp	5983	BHMRRS
6119	pp	5001	BHMRRS
6119	pp	57804	BHMRRS
6119	pp	4174	BHMRRS
6119	pp	2067	BHMRRS
6119	pp	6118	CORUM
6119	pp	2968	BHMRRS
6119	pp	5985	BHMRRS
6119	pp	5424	CORUM
6119	pp	5984	BHMRRS
6119	pp	5426	CORUM
6119	pp	5425	BHMRRS
6119	pp	2175	CORUM
6119	pp	2178	CORUM
6119	pp	2188	CORUM
6119	pp	2189	CORUM
6119	pp	4292	CORUM
6119	pp	7156	CORUM
6119	pp	55120	CORUM
6119	pp	80010	CORUM
6119	pp	890	CORUM
6119	pp	3978	CORUM
6119	pp	891	CORUM
5604	pp	5606	BHMRRS
5604	pp	9402	BHMRRS
5604	pp	8904	BHMRRS
5604	pp	5894	BHMRRS
5604	pp	836	BHMRRS
5604	pp	8649	BHMRRS
5604	pp	65125	BHMRRS
5604	pp	6416	BHMRRS
5604	pp	6776	BHMRRS
5604	pp	5706	BHMRRS
5604	pp	8844	BHMRRS
5604	pp	673	BHMRRS
5604	pp	6654	BHMRRS
5604	pp	409	BHMRRS
5604	pp	23162	BHMRRS
5604	pp	185	BHMRRS
5604	pp	283455	BHMRRS
5604	pp	4214	BHMRRS
5604	pp	22882	BHMRRS
5604	pp	4216	BHMRRS
5604	pp	5037	BHMRRS
5604	pp	348995	BHMRRS
5604	pp	157310	BHMRRS
5604	pp	123855	BHMRRS
573	pp	6477	BHMRRS
573	pp	598	BHMRRS
573	pp	9529	BHMRRS
573	pp	6767	BHMRRS
573	pp	5925	BHMRRS
573	pp	5894	BHMRRS
573	pp	7533	BHMRRS
573	pp	9532	BHMRRS
573	pp	10273	BHMRRS
573	pp	23645	BHMRRS
573	pp	51527	BHMRRS
573	pp	1839	BHMRRS
573	pp	5159	BHMRRS
573	pp	3306	BHMRRS
3596	pp	3606	BHMRRS
3596	pp	3605	BHMRRS
3596	pp	7412	BHMRRS
3596	pp	958	BHMRRS
3596	pp	929	BHMRRS
3596	pp	7297	BHMRRS
3596	pp	3716	BHMRRS
3596	pp	6778	BHMRRS
3596	pp	3597	BHMRRS
3596	pp	940	BHMRRS
3596	pp	3598	BHMRRS
3596	pp	3667	BHMRRS
3596	pp	8660	BHMRRS
3596	pp	3717	BHMRRS
3596	pp	941	BHMRRS
3596	pp	3566	BHMRRS
3596	pp	3558	BHMRRS
3596	pp	2208	BHMRRS
3596	pp	3562	BHMRRS
3596	pp	3567	BHMRRS
55048	pp	7251	BHMRRS
55048	pp	9146	BHMRRS
55048	pp	23597	BHMRRS
29945	pp	64682	CORUM
29945	pp	51343	BHMRRS
29945	pp	996	CORUM
29945	pp	51433	CORUM
29945	pp	8881	CORUM
29945	pp	246184	BHMRRS
29945	pp	51434	CORUM
29945	pp	10393	CORUM
3300	pp	7311	BHMRRS
3300	pp	6233	BHMRRS
3300	pp	10049	BHMRRS
2764	pp	9535	BHMRRS
54805	pp	84274	BHMRRS
54805	pp	978	BHMRRS
