uniprot_id	gene_name
H3BMG1	ADAMTS18
Q8TE59	ADAMTS19
D6R9M2	ADAMTS19
H0Y8Y0	ADAMTS19
O95450	ADAMTS2
P59510	ADAMTS20
G3V1X8	ADAMTS20
J3QT00	ADAMTS20
E9PBD5	ADAMTS20
H0YHN3	ADAMTS20
O15072	ADAMTS3
O75173	ADAMTS4
Q5VTW1	ADAMTS4
Q9UNA0	ADAMTS5
Q9UKP5	ADAMTS6
D6R9L6	ADAMTS6
Q9UKP4	ADAMTS7
Q9UP79	ADAMTS8
Q9P2N4	ADAMTS9
B7ZVX9	ADAMTS9
C9JWI2	ADAMTS9
H0Y859	ADAMTS9
Q8N6G6	ADAMTSL1
A2A343	ADAMTSL1
H7BYE3	ADAMTSL1
F8WEP3	ADAMTSL1
A6NIB9	ADAMTSL1
Q86TH1	ADAMTSL2
B1B0D4	ADAMTSL2
P82987	ADAMTSL3
Q6UY14	ADAMTSL4
F8WAD0	ADAMTSL4
Q6ZMM2	ADAMTSL5
B4DXK7	ADAMTSL5
Q0VD77	ADAMTSL5
K7ELV0	ADAMTSL5
K7ELN4	ADAMTSL5
K7EJ85	ADAMTSL5
O75689	ADAP1
H7C2Q4	ADAP1
C9JN36	ADAP1
H7C324	ADAP1
F6XZ68	ADAP1
H0Y7Q1	ADAP1
H7BZT6	ADAP1
H7C264	ADAP1
H7C4B3	ADAP1
Q9NPF8	ADAP2
K7ENT1	ADAP2
J3KT70	ADAP2
J3KST1	ADAP2
J3QRD3	ADAP2
J3QLP8	ADAP2
J3QRA6	ADAP2
P55265	ADAR
H0YCK3	ADAR
E7ENU4	ADAR
Q4AE81	ADAR2g
P78563	ADARB1
G5E9B4	ADARB1
C9JUP4	ADARB1
Q9NS39	ADARB2
Q5VW42	ADARB2
Q5VW43	ADARB2
A8MUL3	ADARB2-AS1
Q9BUB4	ADAT1
H3BP27	ADAT1
H3BSM1	ADAT1
H3BNT8	ADAT1
H3BP18	ADAT1
H3BU72	ADAT1
H3BV89	ADAT1
Q7Z6V5	ADAT2
Q7Z6V4	ADAT2
Q96EY9	ADAT3
C9JFC1	ADAT3
Q96A70	ADC
Q86TW2	ADCK1
Q9UIE6	ADCK1
G3V426	ADCK1
F8W9Q8	ADCK1
G3V3J2	ADCK1
Q7Z695	ADCK2
C9JE15	ADCK2
H7C4I2	ADCK2
H7C5M5	ADCK2
Q8NI60	ADCK3
E7EVZ8	ADCK3
Q96D53	ADCK4
Q3MIX3	ADCK5
E9PLF3	ADCK5
E9PJ20	ADCK5
Q08828	ADCY1
C9J1J0	ADCY1
Q96PN6	ADCY10
F5GWS5	ADCY10
Q08462	ADCY2
B7Z2C1	ADCY2
D6REB8	ADCY2
H0YA58	ADCY2
O60266	ADCY3
B3KT86	ADCY3
C9JEN9	ADCY3
C9J8E0	ADCY3
H7C1A6	ADCY3
C9JLX3	ADCY3
C9JYB5	ADCY3
C9J969	ADCY3
H7C1S5	ADCY3
Q8NFM4	ADCY4
Q6ZTM6	ADCY4
G3V258	ADCY4
G3V262	ADCY4
H0YN72	ADCY4
H0YLM0	ADCY4
H0YJ57	ADCY4
O95622	ADCY5
C9JRT8	ADCY5
B3KWA8	ADCY5
C9JQ38	ADCY5
F8WBM0	ADCY5
O43306	ADCY6
F8VZJ5	ADCY6
P51828	ADCY7
F5H699	ADCY7
H3BQ93	ADCY7
F5H4D1	ADCY7
I3L3Q5	ADCY7
I3L2Y1	ADCY7
H3BMA5	ADCY7
P40145	ADCY8
E7EVL1	ADCY8
E5RFR2	ADCY8
O60503	ADCY9
I3NI20	ADCY9
I3L300	ADCY9
I3L342	ADCY9
P18509	ADCYAP1
P41586	ADCYAP1R1
C9JVH3	ADCYAP1R1
E9PFU5	ADCYAP1R1
H0Y813	ADCYAP1R1
P35611	ADD1
Q86XM2	ADD1
A2A3N8	ADD1
D6RAH3	ADD1
H0YFD8	ADD1
E7ENY0	ADD1
D6RJE2	ADD1
H0YG19	ADD1
E7EV99	ADD1
H0Y9H2	ADD1
D6RF25	ADD1
P35612	ADD2
C9JTM0	ADD2
C9J299	ADD2
C9J080	ADD2
C9JJK3	ADD2
Q9UEY8	ADD3
Q8N7X0	ADGB
E5RFN4	ADGB
E5RGD1	ADGB
E5RIM8	ADGB
F8W7W4	ADGB
E5RG76	ADGB
H0YBE5	ADGB
H0Y335	ADGB
H0YC38	ADGB
H0Y334	ADGB
H0Y333	ADGB
P07327	ADH1A
P00325	ADH1B
A8MYN5	ADH1B
D6RHZ6	ADH1B
P00326	ADH1C
P08319	ADH4
D6RF43	ADH4
D6R9K8	ADH4
H0Y9N0	ADH4
D6RIB1	ADH4
P11766	ADH5
H0YAG8	ADH5
D6R9G2	ADH5
D6RD54	ADH5
D6RFE4	ADH5
D6RAY0	ADH5
P28332	ADH6
B7ZAL1	ADH6
D6RDN5	ADH6
D6RH17	ADH6
H0Y8U2	ADH6
E9PBI1	ADH6
P40394	ADH7
C9JP14	ADH7
E9PFG0	ADH7
Q8IWW8	ADHFE1
B4DFI7	ADHFE1
F2Z2N0	ADHFE1
B4DV11	ADHFE1
F2Z3D8	ADHFE1
F2Z3E5	ADHFE1
E5RFL4	ADHFE1
Q9BV57	ADI1
H7C382	ADI1
Q0VDE8	ADIG
F5GXV4	ADIG
H0Y829	ADIG
Q15848	ADIPOQ
Q96A54	ADIPOR1
C9J0W7	ADIPOR1
C9JNM5	ADIPOR1
F8W782	ADIPOR1
Q86V24	ADIPOR2
P55263	ADK
B7Z800	ADK
P35318	ADM
E9PML4	ADM
E9PQT2	ADM
E9PQE6	ADM
E9PL83	ADM
Q7Z4H4	ADM2
C9JUS6	ADM5
Q9H2P0	ADNP
E9PQK8	ADNP
Q6IQ32	ADNP2
H0YM09	ADNP2
H0YLN6	ADNP2
K7EPG1	ADNP2
K7ERT3	ADNP2
Q96SZ5	ADO
P30542	ADORA1
P29274	ADORA2A
C9JFS2	ADORA2A
C9JQD8	ADORA2A
C9J0Z4	ADORA2A
C9J3T2	ADORA2A
P86434	ADORA2A-AS1
P29275	ADORA2B
Q6P2N6	ADORA3
P33765	ADORA3
Q5QNY8	ADORA3
H0Y6K0	ADORA3
H0Y7W7	ADORA3
Q9BRR6	ADPGK
H3BN66	ADPGK
E7EQY8	ADPGK
H3BRS6	ADPGK
H3BU35	ADPGK
H3BTH4	ADPGK
H3BUC3	ADPGK
P54922	ADPRH
C9JZW7	ADPRH
Q8NDY3	ADPRHL1
Q9NX46	ADPRHL2
Q3LIE5	ADPRM
P35348	ADRA1A
E7EW16	ADRA1A
P35368	ADRA1B
P25100	ADRA1D
P08913	ADRA2A
P18089	ADRA2B
P18825	ADRA2C
D6RGL0	ADRA2C
P08588	ADRB1
P07550	ADRB2
P13945	ADRB3
P25098	ADRBK1
E9PRV7	ADRBK1
P35626	ADRBK2
H7C099	ADRBK2
Q16186	ADRM1
P30566	ADSL
B0QY75	ADSL
E7ERF4	ADSL
P30520	ADSS
Q8N142	ADSSL1
G3V232	ADSSL1
G3V2N1	ADSSL1
G3V5D8	ADSSL1
Q96IZ2	ADTRP
D6R9A9	ADTRP
D6RDG9	ADTRP
D6R9E5	ADTRP
H0YAA5	ADTRP
H0Y9P4	ADTRP
Q8IUX7	AEBP1
H7C1J5	AEBP1
H7C0W8	AEBP1
H7C391	AEBP1
H7C3D7	AEBP1
H7C4B5	AEBP1
C9JLQ8	AEBP1
Q6ZN18	AEBP2
G5EA50	AEBP2
H0YH08	AEBP2
H7BYT4	AEBP2
F5GZR7	AEBP2
Q8WTP8	AEN
H0YMJ6	AEN
Q08117	AES
K7EQH5	AES
K7ELE3	AES
K7ELQ8	AES
Q8N556	AFAP1
Q8TED9	AFAP1L1
Q8N4X5	AFAP1L2
F6QUH3	AFAP1L2
F5GZE1	AFAP1L2
P51825	AFF1
E9PBM3	AFF1
E7EMC5	AFF1
H0Y9S4	AFF1
D6RAU0	AFF1
E7ETI4	AFF1
F5GXF9	AFF1
D6RIZ5	AFF1
P51816	AFF2
F8W6J4	AFF2
P51826	AFF3
C9J622	AFF3
C9JUC4	AFF3
H7C3W3	AFF3
C9J847	AFF3
C9JIB1	AFF3
H7C4C2	AFF3
C9JZ66	AFF3
C9JMS1	AFF3
C9JC67	AFF3
C9JUY1	AFF3
Q9UHB7	AFF4
C9JCE0	AFF4
H7C319	AFF4
Q9Y4W6	AFG3L2
K7EP56	AFG3L2
P43652	AFM
Q63HM1	AFMID
K7EMI4	AFMID
K7ELV9	AFMID
K7EK09	AFMID
K7EQK5	AFMID
K7EIX3	AFMID
K7EMM5	AFMID
K7EPF8	AFMID
P02771	AFP
J3KMX3	AFP
Q6ULP2	AFTPH
B8ZZI9	AFTPH
P20933	AGA
H0Y9C7	AGA
H0Y8L9	AGA
Q9UPQ3	AGAP1
H7C211	AGAP1
H7C0A7	AGAP1
F5GXM9	AGAP1
H7C3T5	AGAP1
E7EUN2	AGAP1
C9J8Z2	AGAP1
Q5T2P9	AGAP10
H7BY03	AGAP10
C9JUY9	AGAP10
Q8TF27	AGAP11
Q99490	AGAP2
F8VVT9	AGAP2
J3KNM6	AGAP2
H0YHB1	AGAP2
Q96P47	AGAP3
B3KNZ8	AGAP3
H7C5G0	AGAP3
E9PAL8	AGAP3
H7C4F1	AGAP3
H7C4U6	AGAP3
E7ESL9	AGAP3
C9J975	AGAP3
H0Y873	AGAP3
Q96P64	AGAP4
K7ER91	AGAP4
A6NIR3	AGAP5
J3KQL4	AGAP5
Q5VW22	AGAP6
Q5VUJ5	AGAP7
Q5SRD3	AGAP8
Q5VTM2	AGAP9
Q96MI9	AGBL1
J3QSZ9	AGBL1
J3KQF5	AGBL1
Q5U5Z8	AGBL2
E9PI49	AGBL2
E9PRJ1	AGBL2
E9PS54	AGBL2
E9PR59	AGBL2
H9KV53	AGBL2
E9PJH3	AGBL2
F6U0I4	AGBL2
J9JIH1	AGBL2
Q8NEM8	AGBL3
C9JL97	AGBL3
F8W6Y5	AGBL3
F8W7R4	AGBL3
J3KQE2	AGBL3
Q5VU57	AGBL4
B1ANV5	AGBL4
B4DGK1	AGBL4
B1AMW3	AGBL4
H0Y5X4	AGBL4
Q8NDL9	AGBL5
C9JTY1	AGBL5
H7C1L5	AGBL5
C9JCE1	AGBL5
C9JQG9	AGBL5
C9JHM6	AGBL5
Q15109	AGER
F8VX51	AGER
B0V179	AGER
B4DNX3	AGER
Q5SSZ3	AGER
E7ES29	AGER
B0V177	AGER
F8VXV0	AGER
Q3L1R2	AGER
C0IP14	AGER
B0V178	AGER
B0V180	AGER
A8MS87	AGER
Q5SSZ2	AGER
F8VRH1	AGER
F8VSM5	AGER
Q3L1R4	AGER
P52594	AGFG1
H7C0S7	AGFG1
B8ZZY2	AGFG1
E9PHX7	AGFG1
C9J2I0	AGFG1
O95081	AGFG2
H7BZA5	AGFG2
Q8N302	AGGF1
H0Y8F8	AGGF1
Q53H12	AGK
E9PC15	AGK
F8WDD1	AGK
E9PG39	AGK
P35573	AGL
Q9BSE5	AGMAT
Q6ZNB7	AGMO
H0Y3V1	AGMO
H7C0E0	AGMO
Q99943	AGPAT1
Q9HBM8	AGPAT1
H0YHI3	AGPAT1
O15120	AGPAT2
Q9NRZ7	AGPAT3
C9JL26	AGPAT3
C9JK35	AGPAT3
C9J184	AGPAT3
C9JQX8	AGPAT3
Q9NRZ5	AGPAT4
G3XAF1	AGPAT4
Q5TEE8	AGPAT4
B4DSF9	AGPAT4
B4DMU6	AGPAT4
H0Y5R3	AGPAT4
Q9H0P7	AGPAT4-IT1
Q9NUQ2	AGPAT5
E5RH21	AGPAT5
H0YAW1	AGPAT5
H0YC22	AGPAT5
Q86UL3	AGPAT6
E5RHA6	AGPAT6
E5RGW3	AGPAT6
E5RIA1	AGPAT6
Q53EU6	AGPAT9
A2RU49	AGPHD1
F8W6X5	AGPHD1
O00116	AGPS
B8ZZ81	AGPS
O95994	AGR2
Q4JM47	AGR2
C9J3E2	AGR2
B5MC07	AGR2
H7C3Z9	AGR2
Q8TD06	AGR3
B5MC62	AGR3
H7C040	AGR3
O00468	AGRN
H0Y5U1	AGRN
O00253	AGRP
P01019	AGT
Q9UPW5	AGTPBP1
Q5VZW6	AGTPBP1
B4DHX2	AGTPBP1
Q5VZW3	AGTPBP1
P30556	AGTR1
P50052	AGTR2
Q6RW13	AGTRAP
D6RBK6	AGTRAP
D6RB40	AGTRAP
P21549	AGXT
Q9BYV1	AGXT2
E9PDL7	AGXT2
Q8TBG4	AGXT2L1
E9PBY0	AGXT2L1
D6RFL9	AGXT2L1
D6RE94	AGXT2L1
D6RGG2	AGXT2L1
E7ENR6	AGXT2L1
D6R9Y3	AGXT2L1
Q8IUZ5	AGXT2L2
D6RCB8	AGXT2L2
D6RD89	AGXT2L2
H7BYK2	AGXT2L2
H0YAK5	AGXT2L2
H0Y9N3	AGXT2L2
H7BXR0	AGXT2L2
D6RAR0	AGXT2L2
Q8WYP5	AHCTF1
H7C4S1	AHCTF1
C9J5C5	AHCTF1
P23526	AHCY
O43865	AHCYL1
Q96HN2	AHCYL2
H0Y8B3	AHCYL2
D9N155	AHCYL2
D7UEQ7	AHCYL2
C9JZV7	AHCYL2
C9K0S0	AHCYL2
F8W7N8	AHCYL2
Q5TGY3	AHDC1
Q8N157	AHI1
E9PI51	AHI1
Q9NQN3	AHI1
G8JLN6	AHI1
H0YDL1	AHI1
E9PML3	AHI1
H0Y343	AHI1
H0YEF1	AHI1
H0YE01	AHI1
Q09666	AHNAK
E9PJC6	AHNAK
E9PQE3	AHNAK
E9PLK4	AHNAK
E9PLZ1	AHNAK
E9PJZ0	AHNAK
E9PKR9	AHNAK
Q8IVF2	AHNAK2
P35869	AHR
A9YTQ3	AHRR
G3V143	AHRR
D6RF73	AHRR
E5RGQ2	AHRR
E5RFG4	AHRR
D6RE68	AHRR
H0YA43	AHRR
E5RHE0	AHRR
O95433	AHSA1
B4DUR9	AHSA1
G3V3W9	AHSA1
H0YJG7	AHSA1
H0YJ63	AHSA1
H0YJG6	AHSA1
G3V438	AHSA1
H0YJU2	AHSA1
Q719I0	AHSA2
B8ZZA7	AHSA2
P02765	AHSG
C9JV77	AHSG
Q9NZD4	AHSP
H3BSK6	AHSP
Q9GZX7	AICDA
Q6QJ81	AICDA
H0YFL3	AICDA
H0YFP1	AICDA
H0YGF6	AICDA
Q96BJ3	AIDA
F5H715	AIDA
P55008	AIF1
Q5STX8	AIF1
Q9BQI0	AIF1L
A6PVM9	AIF1L
Q5JUP3	AIF1L
Q5JUP1	AIF1L
H7C605	AIF1L
F5GYC9	AIF1L
O95831	AIFM1
E9PMQ8	AIFM1
E9PRR0	AIFM1
E9PMA0	AIFM1
Q9BRQ8	AIFM2
Q96NN9	AIFM3
B7Z9S7	AIFM3
C9JPU8	AIFM3
F8WC30	AIFM3
F8WFB6	AIFM3
C9K029	AIFM3
Q9NVV5	AIG1
B4DPX2	AIG1
Q5T2H3	AIG1
Q5THU2	AIG1
Q5T2H0	AIG1
Q5T2H4	AIG1
Q9Y4K1	AIM1
Q96QW7	AIM1
B4DU04	AIM1
Q8N1P7	AIM1L
E7ET48	AIM1L
J3KQW1	AIM1L
Q5T144	AIM1L
F5H7C3	AIM1L
E9PIR9	AIM1L
E7EX92	AIM1L
O14862	AIM2
Q5T3V8	AIM2
Q5T3W0	AIM2
Q12904	AIMP1
D6R937	AIMP1
Q13155	AIMP2
A8MU58	AIMP2
F8W950	AIMP2
F8WCL2	AIMP2
O00170	AIP
E9PMH2	AIP
E9PPD7	AIP
Q9NZN9	AIPL1
Q659W4	AIPL1
Q659W3	AIPL1
F1T0B5	AIPL1
F1T0C4	AIPL1
K7EPF4	AIPL1
I3L3R9	AIPL1
J3KPI5	AIPL1
O43918	AIRE
C9JL37	AIRE
C9JFR1	AIRE
Q9UKB5	AJAP1
Q96IF1	AJUBA
G3V481	AJUBA
H0YJL9	AJUBA
G3V5F5	AJUBA
P00568	AK1
F8VRY5	AK1
Q5T9B7	AK1
H0YID2	AK1
H0Y4J6	AK1
P54819	AK2
G3V213	AK2
F8VZG5	AK2
F8VY04	AK2
F8VPP1	AK2
F8W1A4	AK2
Q9UIJ7	AK3
P27144	AK4
D3DQ64	AK4
Q9Y6K8	AK5
E9PIS7	AK5
E9PQQ8	AK5
H0YEZ1	AK5
Q96M32	AK7
G3V365	AK7
H0YIY5	AK7
Q96MA6	AK8
Q92667	AKAP1
I3L0K6	AKAP1
I3L0W0	AKAP1
I3NI36	AKAP1
I3L2N7	AKAP1
I3L364	AKAP1
I3L3V6	AKAP1
I3L3L9	AKAP1
I3L0V5	AKAP1
I3L3K1	AKAP1
I3L2A2	AKAP1
O43572	AKAP10
J3QR74	AKAP10
I3L479	AKAP10
I3NI04	AKAP10
I3L177	AKAP10
J3QL61	AKAP10
J3QRM7	AKAP10
E7EMD6	AKAP10
K7EM25	AKAP10
Q9UKA4	AKAP11
Q02952	AKAP12
Q12802	AKAP13
A8MYJ1	AKAP13
H0YK18	AKAP13
H0YK84	AKAP13
H0YMW2	AKAP13
H0YMI5	AKAP13
H0YLH1	AKAP13
Q86UN6	AKAP14
A6NNZ0	AKAP14
Q02040	AKAP17A
Q9Y2D5	AKAP2
F8WF36	AKAP2
C9JVY5	AKAP2
O75969	AKAP3
F5H2S4	AKAP3
F5H7P4	AKAP3
Q5JQC9	AKAP4
A6ND82	AKAP4
P24588	AKAP5
Q13023	AKAP6
A7E242	AKAP6
G3V569	AKAP6
G3V3B5	AKAP6
G3V3H2	AKAP6
G3V3H6	AKAP6
G3V3H7	AKAP6
H0YJT7	AKAP6
O43687	AKAP7
Q9P0M2	AKAP7
F5H4P9	AKAP7
F5GXD1	AKAP7
J3KN37	AKAP7
H0YH01	AKAP7
O43823	AKAP8
B7Z8L8	AKAP8
Q9ULX6	AKAP8L
Q99996	AKAP9
Q6PJH3	AKAP9
H7BZV6	AKAP9
H7BYL6	AKAP9
H0Y6Q0	AKAP9
Q5TCS8	AKD1
J3KP89	AKD1
E9PPU7	AKD1
F8WBV8	AKD1
E9PPM3	AKD1
H0Y8C5	AKD1
H7C517	AKD1
H0YCD1	AKD1
H7C505	AKD1
Q9NQ31	AKIP1
B4DGE2	AKIP1
E9PN38	AKIP1
H0YCH8	AKIP1
E9PNI1	AKIP1
E9PPN7	AKIP1
Q9H9L7	AKIRIN1
B4DQP0	AKIRIN1
H0YEQ5	AKIRIN1
E9PSI6	AKIRIN1
Q53H80	AKIRIN2
Q7Z591	AKNA
Q5T1N1	AKNAD1
B4DET8	AKNAD1
F2Z2Q7	AKNAD1
P14550	AKR1A1
Q5T621	AKR1A1
P15121	AKR1B1
E9PCX2	AKR1B1
E9PEF9	AKR1B1
O60218	AKR1B10
C9JRZ8	AKR1B15
Q04828	AKR1C1
H0Y804	AKR1C1
A6NHU4	AKR1C1
P52895	AKR1C2
B4DK69	AKR1C2
P42330	AKR1C3
B4DL37	AKR1C3
P17516	AKR1C4
Q5T2L2	AKR1CL1
H7C4R4	AKR1CL1
C9J5T8	AKR1CL1
H7C0B9	AKR1CL1
P51857	AKR1D1
C9J3U1	AKR1D1
Q96JD6	AKR1E2
G3V1C1	AKR1E2
E9PK93	AKR1E2
E9PN98	AKR1E2
H0YDE8	AKR1E2
H0YCI2	AKR1E2
O43488	AKR7A2
H7C5H7	AKR7A2
H7C4Q7	AKR7A2
H3BLU7	AKR7A2
O95154	AKR7A3
Q8NHP1	AKR7L
P31749	AKT1
B7Z5R1	AKT1
G3V2I6	AKT1
G3V4I6	AKT1
G3V3K5	AKT1
G3V3X1	AKT1
Q96B36	AKT1S1
J3KPM3	AKT1S1
H9KV91	AKT1S1
P31751	AKT2
A8MX96	AKT2
J3KT31	AKT2
Q0VAN0	AKT2
J3KSY8	AKT2
F8W8B1	AKT2
J3QL45	AKT2
J3KTP4	AKT2
C9J258	AKT2
C9JHS6	AKT2
J3KTC6	AKT2
J3QLS6	AKT2
E7EVP8	AKT2
C9JC83	AKT2
C9JIJ1	AKT2
C9JIF6	AKT2
J3KRI8	AKT2
J3QKW1	AKT2
J3QQM6	AKT2
Q9Y243	AKT3
F8VS91	AKT3
Q9H8T0	AKTIP
H3BNB8	AKTIP
H3BVH0	AKTIP
H3BRV2	AKTIP
H3BM79	AKTIP
H3BRT7	AKTIP
H3BSX7	AKTIP
Q5VTG7	AL592307.2
Q5VTG6	AL592307.2
Q5VTG8	AL592307.2
P13716	ALAD
B7Z3I9	ALAD
B7ZBK6	ALAD
B7ZBK8	ALAD
B7ZBK7	ALAD
P13196	ALAS1
H7C4H7	ALAS1
H7C5B0	ALAS1
P22557	ALAS2
Q5JZF5	ALAS2
H0Y6R3	ALAS2
P02768	ALB
C9JKR2	ALB
H0YA55	ALB
B7WNR0	ALB
D6RHD5	ALB
D6RCE7	ALB
H7C013	ALB
Q13740	ALCAM
Q6ZS95	ALCAM
H7C543	ALCAM
F5GXJ9	ALCAM
Q8IZ83	ALDH16A1
F5H4B6	ALDH16A1
F8WBH3	ALDH16A1
P54886	ALDH18A1
P00352	ALDH1A1
Q5SYQ7	ALDH1A1
Q5SYQ8	ALDH1A1
Q5SYQ9	ALDH1A1
O94788	ALDH1A2
H0YM00	ALDH1A2
H0YMG7	ALDH1A2
H0YKL3	ALDH1A2
H0YMT5	ALDH1A2
E9PF31	ALDH1A2
P47895	ALDH1A3
H0Y2X5	ALDH1A3
H0YKF9	ALDH1A3
H0YNQ3	ALDH1A3
H0YLT1	ALDH1A3
P30837	ALDH1B1
O75891	ALDH1L1
Q8TBP8	ALDH1L1
B4DGC8	ALDH1L1
F2Z324	ALDH1L1
F8WC34	ALDH1L1
D6RFJ7	ALDH1L1
C9JYZ6	ALDH1L1
C9IZ36	ALDH1L1
C9JY00	ALDH1L1
Q3SY69	ALDH1L2
H0YHN9	ALDH1L2
P05091	ALDH2
F8VXI5	ALDH2
F8W0A9	ALDH2
F8VSB0	ALDH2
E7EUE5	ALDH2
P30838	ALDH3A1
I3L3W9	ALDH3A1
C9JMC5	ALDH3A1
I3L4E5	ALDH3A1
C9JKT2	ALDH3A1
E9PNN6	ALDH3A1
I3L3I9	ALDH3A1
A8MYB8	ALDH3A1
I3L1H6	ALDH3A1
P51648	ALDH3A2
J3QRD1	ALDH3A2
I3L2W1	ALDH3A2
K7EN73	ALDH3A2
I3L1M4	ALDH3A2
J3KTG1	ALDH3A2
I3L4G6	ALDH3A2
I3L0X1	ALDH3A2
J3KTD9	ALDH3A2
J3QQV9	ALDH3A2
C9JGJ2	ALDH3A2
J3QKK9	ALDH3A2
J3QS00	ALDH3A2
P43353	ALDH3B1
P48448	ALDH3B2
E9PJV0	ALDH3B2
E9PKY9	ALDH3B2
H0YEC0	ALDH3B2
P30038	ALDH4A1
D2D4A3	ALDH4A1
Q5TF55	ALDH4A1
P51649	ALDH5A1
F5H328	ALDH5A1
C9J8Q5	ALDH5A1
Q02252	ALDH6A1
J3KNU8	ALDH6A1
G3V4Z4	ALDH6A1
P49419	ALDH7A1
F8WDY6	ALDH7A1
F8VS02	ALDH7A1
F8VVF2	ALDH7A1
F8WD33	ALDH7A1
H0YHM6	ALDH7A1
Q9H2A2	ALDH8A1
H0YF40	ALDH8A1
E9PKV1	ALDH8A1
P49189	ALDH9A1
B4DXY7	ALDH9A1
P04075	ALDOA
J3KPS3	ALDOA
H3BQN4	ALDOA
H3BU78	ALDOA
H3BPS8	ALDOA
H3BUH7	ALDOA
H3BR04	ALDOA
H3BR68	ALDOA
H3BMQ8	ALDOA
H3BUK5	ALDOA
P05062	ALDOB
Q5T7D5	ALDOB
P09972	ALDOC
J3KSV6	ALDOC
C9J8F3	ALDOC
J3QKK1	ALDOC
J3QKP5	ALDOC
K7EKH5	ALDOC
A8MVZ9	ALDOC
Q53S48	ALF
Q9BT22	ALG1
B4DP08	ALG1
K7EID2	ALG1
K7EQK1	ALG1
K7EPU3	ALG1
Q5BKT4	ALG10
F5H5T2	ALG10
F5GZZ6	ALG10
Q5I7T1	ALG10B
F8VWA9	ALG10B
F8VXJ0	ALG10B
Q2TAA5	ALG11
Q5TAP0	ALG11
Q9BV10	ALG12
H7C5R7	ALG12
H7C4I6	ALG12
Q9NP73	ALG13
D6RD27	ALG13
D6RE84	ALG13
Q96F25	ALG14
Q6GMV1	ALG1L
C9J202	ALG1L2
Q9H553	ALG2
Q92685	ALG3
B4DS50	ALG3
F8WF93	ALG3
H7BZZ2	ALG3
H7C0X4	ALG3
C9J7S5	ALG3
F8WE30	ALG3
Q9Y673	ALG5
B4DR67	ALG5
Q9Y672	ALG6
A2A2G4	ALG6
Q9BVK2	ALG8
A6NDW6	ALG8
E9PLP7	ALG8
E9PP04	ALG8
E9PNE2	ALG8
E9PP80	ALG8
E9PR58	ALG8
E9PK79	ALG8
E9PKA5	ALG8
E9PP96	ALG8
H0YDV4	ALG8
H0YEE0	ALG8
H0YCV0	ALG8
H0YDD3	ALG8
H0YD42	ALG8
H0YDQ1	ALG8
Q9H6U8	ALG9
H0YF48	ALG9
H0YCW6	ALG9
H0YEX8	ALG9
H3BSC6	ALG9
Q9UM73	ALK
E7EPW7	ALK
H7BZ33	ALK
Q13686	ALKBH1
G3V4M4	ALKBH1
H0YJF3	ALKBH1
Q6NS38	ALKBH2
F5H5S2	ALKBH2
F5GZZ0	ALKBH2
F5H5X2	ALKBH2
Q96Q83	ALKBH3
E9PRJ2	ALKBH3
E9PN35	ALKBH3
E9PRD0	ALKBH3
E9PSA5	ALKBH3
H0YDH4	ALKBH3
Q9NXW9	ALKBH4
Q6P6C2	ALKBH5
K7ER58	ALKBH5
Q3KRA9	ALKBH6
H0YD83	ALKBH6
H0YDL7	ALKBH6
H0YEC4	ALKBH6
H0YD66	ALKBH6
E9PI76	ALKBH6
H0YEM5	ALKBH6
E9PIA1	ALKBH6
Q9BT30	ALKBH7
Q96BT7	ALKBH8
C9JQN2	ALKBH8
Q8N6M5	ALLC
B4DY77	ALLC
Q8TCU4	ALMS1
A6NMY3	ALMS1
B8ZZJ3	ALMS1
H7C1D9	ALMS1
Q96L16	ALMS1P
P18054	ALOX12
K7ENN9	ALOX12
O75342	ALOX12B
P16050	ALOX15
B7ZA11	ALOX15
F5H0G8	ALOX15
I3L175	ALOX15
I3L3M6	ALOX15
O15296	ALOX15B
I3L1D5	ALOX15B
P09917	ALOX5
B7ZLS0	ALOX5
P20292	ALOX5AP
Q9BYJ1	ALOXE3
J3KPH2	ALOXE3
P09923	ALPI
F8WEQ0	ALPI
Q96QP1	ALPK1
B4E0R2	ALPK1
B3KUH8	ALPK1
D6RB29	ALPK1
D6RDN6	ALPK1
Q86TB3	ALPK2
Q96L96	ALPK3
P05186	ALPL
B1ANL0	ALPL
P05187	ALPP
P10696	ALPPL2
Q96Q42	ALS2
B3KPJ0	ALS2
J3KQ43	ALS2
J3KQ33	ALS2
H0Y696	ALS2
Q60I27	ALS2CL
G5E9N5	ALS2CL
G3V0I7	ALS2CL
H7C0M4	ALS2CL
F8WCP1	ALS2CL
Q53TS8	ALS2CR11
Q96Q35	ALS2CR12
G5E9S3	ALS2CR12
C9JZS0	ALS2CR12
C9JTY0	ALS2CR12
H7C1T5	ALS2CR12
Q53RS6	ALS2CR3
Q8N187	ALS2CR8
G3V1K7	ALS2CR8
C9JT99	ALS2CR8
B4DIA7	ALS2CR8
B4DIN8	ALS2CR8
C9JN29	ALS2CR8
C9JZI6	ALS2CR8
F8WC01	ALS2CR8
C9JZ91	ALS2CR8
F8WDW1	ALS2CR8
F8WDH0	ALS2CR8
C9JL40	ALS2CR8
C9JBK9	ALS2CR8
C9JCD6	ALS2CR8
F6SXV3	ALS2CR8
C9JSN4	ALS2CR8
C9JI92	ALS2CR8
Q15699	ALX1
O95076	ALX3
Q9H161	ALX4
Q86V81	ALYREF
