a	b	c	IP	PR_97	PR_131	PR_204	PR_202	PR_43	PR_44	PR_45	PR_46	PR_80	PR_114	PR_227	PR_149	PR_90	PR_245	RT_98	RT_115	RT_132	RT_150	RT_206	RT_79	RT_208	RT_228	RT_51	RT_52	RT_53	RT_54	RT_89	RT_218	GP41_160	GP41_192	GP41_229	GP41_107	GP41_142	GP41_15	GP41_16	GP41_17	GP41_18	GP41_124	GP41_191	VPR_64	VPR_65	VPR_66	VPR_101	VPR_214	VPR_135	VPR_75	VPR_230	VPR_176	VPR_210	VPR_85	VPR_118	VPR_213	VPR_153	VPR_182	VPR_63	TAT_224	TAT_219	TAT_103	TAT_137	TAT_55	TAT_77	TAT_120	TAT_211	TAT_87	TAT_56	TAT_57	TAT_58	TAT_155	TAT_231	NEF_32	NEF_33	NEF_34	NEF_197	NEF_200	NEF_105	NEF_139	NEF_76	NEF_216	NEF_178	NEF_86	NEF_184	NEF_122	NEF_232	NEF_157	NEF_31	P6_198	P6_129	P6_35	P6_36	P6_37	P6_38	P6_233	P6_112	P6_147	P6_223	P6_95	CA_1	CA_2	CA_3	CA_4	CA_234	CA_110	CA_145	CA_185	CA_93	CA_127	NC_128	NC_199	NC_235	NC_111	NC_222	NC_146	NC_30	NC_27	NC_28	NC_29	NC_94	REV_104	REV_138	REV_236	REV_205	REV_78	REV_47	REV_48	REV_49	REV_50	REV_217	REV_88	REV_121	REV_207	REV_156	GP120_7	GP120_8	GP120_9	GP120_10	GP120_141	GP120_237	GP120_188	GP120_159	GP160_140	GP160_106	GP160_11	GP160_12	GP160_13	GP160_14	GP160_238	GP160_190	GP160_123	GP160_189	GP160_158	POL_96	POL_130	POL_39	POL_40	POL_41	POL_42	POL_203	POL_239	POL_113	POL_148	POL_201	VPU_240	VPU_226	VPU_67	VPU_68	VPU_69	VPU_70	VPU_136	VPU_73	VPU_183	VPU_163	VPU_177	VPU_83	VPU_119	VPU_169	VPU_154	VPU_102	VPU_215	IN_193	IN_162	IN_99	IN_196	IN_133	IN_241	IN_72	IN_194	IN_174	IN_180	IN_168	IN_82	IN_19	IN_20	IN_21	IN_22	IN_151	IN_116	GAG_161	GAG_187	GAG_5	GAG_6	GAG_71	GAG_167	GAG_108	GAG_173	GAG_143	GAG_81	GAG_242	GAG_179	GAG_186	GAG_91	GAG_220	GAG_125	MA_195	MA_109	MA_144	MA_243	MA_23	MA_24	MA_25	MA_26	MA_92	MA_221	MA_126	VIF_225	VIF_100	VIF_166	VIF_134	VIF_74	VIF_172	VIF_175	VIF_209	VIF_84	VIF_117	VIF_152	VIF_212	VIF_244	VIF_59	VIF_60	VIF_61	VIF_62	VIF_181	
a	b	c	Bait	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	P6	P6	P6	P6	P6	P6	P6	P6	P6	P6	P6	CA	CA	CA	CA	CA	CA	CA	CA	CA	CA	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	GP120	GP120	GP120	GP120	GP120	GP120	GP120	GP120	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	MA	MA	MA	MA	MA	MA	MA	MA	MA	MA	MA	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	
a	b	c	Tag	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR	IN|RT|PR	IN|RT|PR	IN|RT|PR	IN|RT|PR	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	
P23527	0	126	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4813.56	0.0	0.0	0.0	0.0	1061329.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12588.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23528	0	166	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37973.0	203.23	0.0	0.0	0.0	0.0	14611.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	507.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385.4	0.0	0.0	70.87	0.0	0.0	0.0	38.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P23588	0	611	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43473.0	0.0	0.0	25501.0	0.0	0.0	0.0	0.0	0.0	0.0	119772.0	0.0	417665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18038.0	129461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	606659.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	422826.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1001217.0	266.38	0.0	1147366.0	11997.0	171445.0	0.0	106818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.58	0.0	443149.0	0.0	0.0	0.0	665481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36008.0	328635.0	0.0	0.0
P24390	0	212	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24539	0	256	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	583.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24592	0	240	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P24666	0	158	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25205	0	808	N	0.0	0.0	17.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.83	0.0	0.0	0.0	0.0	0.0	0.0	27.07	0.0	0.0	0.0	0.0	0.0	0.0	17.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16512.0	0.0	0.0	0.0	0.0	30.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.79	0.0	0.0	0.0	0.0	998.75	0.0	0.0	0.0	0.0	8095.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.32	0.0	0.0	15.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15211.0	0.0	0.0	0.0	0.0	614.84	0.0	0.0	0.0	0.0	0.0	0.0	125.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	524.82	0.0	0.0	0.0	0.0	0.0	0.0	19.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25391	0	3075	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P25398	0	132	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12350.0	435.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.11	0.0	0.0	0.0	0.0	0.0	0.0	8780.0	0.0	0.0	0.0	23357.0	171640.0	0.0	0.0	0.0	0.0	2300.35	7286.1	6706178.0	5171678.0	853840.0	1412352.0	1106000.0	4161.73	9870834.0	244734.0	880580.0	0.0	6345925.0	569674.0	0.0	0.0	0.0	79.7	0.0	169606.0	0.0	35322.0	290.25	0.0	0.0	0.0	96404.0	0.0	354153.0	93342.0	0.0	619165.0	620699.0	0.0	244180.0	0.0	20263.0	563882.0	568506.0	118.18	195964.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20769936.0	4030.64	782287.0	15381000.0	3620.0	10218798.0	3365000.0	0.0	4129771.0	4301617.0	4342126.0	811073.0	15132000.0	247909.0	2989.4	732919.0	363684.0	425408.0	497562.0	332144.0	10320.7	2185736.0	2968745.0	6209.1	6754933.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58866.0	0.0	207390.0	0.0	0.0	0.0	0.0	0.0	0.0	424173.0	41.13	45198.0	0.0	0.0	153359.0	0.0	0.0	166958.0	742.3	0.0	0.0	267361.0	91.91	0.0	39.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.9	0.0	0.0	0.0	0.0	0.0	138758.0	0.0	124712.0	0.0	0.0	1141707.0	0.0	0.0	0.0	0.0	0.0	92290.0	137904.0	124.86	0.0	968157.0	462704.0	0.0	1851000.0	10671600.0	459148.0	116405.0	797739.0	1454864.0	2093.3	257460.0	2498.84	1217929.0	257.53	214825.0	970373.0	0.0	0.0	0.0	0.0	0.0	197083.0	105.08	847173.0	0.0	0.0	1452919.0	0.0	27730.0	0.0	37582.0	0.0	0.0	81365.0	38700.0	91.04	0.0	0.0	0.0	0.0	0.0	0.0
