Bait	Prey	MiST score
GP160	Q7RTS5	0.00000
GP160	Q7RTS7	0.00000
GP160	Q7RTV0	0.00000
GP160	Q7RTY8	0.00000
GP160	Q7Z2W4	0.00000
GP160	Q7Z2W9	0.00000
GP160	Q7Z3E5	0.00000
GP160	Q7Z3K6	0.00000
GP160	Q7Z3U7	0.00000
GP160	Q7Z3Y8	0.00000
GP160	Q7Z417	0.00000
GP160	Q7Z478	0.00000
GP160	Q7Z4H3	0.00000
GP160	Q7Z4Q2	0.00000
GP160	Q7Z4W1	0.00000
GP160	Q7Z591	0.00000
GP160	Q7Z6J4	0.00000
GP160	Q7Z6Z7	0.00000
GP160	Q7Z739	0.00000
GP160	Q7Z794	0.00000
GP160	Q7Z7B0	0.00000
GP160	Q7Z7F7	0.00000
GP160	Q7Z7H5	0.00000
GP160	Q7Z7H8	0.00000
GP160	Q7Z7K6	0.00000
GP160	Q86SQ7	0.00000
GP160	Q86T03	0.00000
GP160	Q86T13	0.00000
GP160	Q86T24	0.00000
GP160	Q86T82	0.00000
GP160	Q86U06	0.00000
GP160	Q86U38	0.00000
GP160	Q86U42	0.00000
GP160	Q86U86	0.00000
GP160	Q86UE4	0.00000
GP160	Q86UK0	0.00000
GP160	Q86UP2	0.00000
GP160	Q86UP3	0.00000
GP160	Q86UT6	0.00000
GP160	Q86V20	0.00000
GP160	Q86V81	0.00000
GP160	Q86VI3	0.00000
GP160	Q86VM9	0.00000
GP160	Q86VP6	0.00000
GP160	Q86VQ1	0.00000
GP160	Q86VV8	0.00000
GP160	Q86W24	0.00000
GP160	Q86WA8	0.00000
GP160	Q86WX3	0.00000
GP160	Q86XI2	0.00000
GP160	Q86XZ4	0.00000
GP160	Q86Y39	0.00000
GP160	Q86Y46	0.00000
GP160	Q86Y56	0.00000
GP160	Q86YD1	0.00000
GP160	Q86YZ3	0.00000
GP160	Q8IUC1	0.00000
GP160	Q8IUE6	0.00000
GP160	Q8IUF8	0.00000
GP160	Q8IUH4	0.00000
GP160	Q8IUX4	0.00000
GP160	Q8IVM0	0.00000
GP160	Q8IWS0	0.00000
GP160	Q8IWV8	0.00000
GP160	Q8IWX8	0.00000
GP160	Q8IWZ3	0.00000
GP160	Q8IX01	0.00000
GP160	Q8IX12	0.00000
GP160	Q8IX18	0.00000
GP160	Q8IXB1	0.00000
GP160	Q8IXI2	0.00000
GP160	Q8IXM3	0.00000
GP160	Q8IY37	0.00000
GP160	Q8IY81	0.00000
GP160	Q8IY95	0.00000
GP160	Q8IYS2	0.00000
GP160	Q8IZ69	0.00000
GP160	Q8IZH2	0.00000
GP160	Q8IZL8	0.00000
GP160	Q8IZP6	0.00000
GP160	Q8N159	0.00000
GP160	Q8N163	0.00000
GP160	Q8N1F7	0.00000
GP160	Q8N1G0	0.00000
GP160	Q8N1G4	0.00000
GP160	Q8N1N4	0.00000
GP160	Q8N257	0.00000
GP160	Q8N264	0.00000
GP160	Q8N290	0.00000
GP160	Q8N2K0	0.00000
GP160	Q8N3C0	0.00000
GP160	Q8N3X6	0.00000
GP160	Q8N442	0.00000
GP160	Q8N4N3	0.00000
GP160	Q8N4V1	0.00000
GP160	Q8N511	0.00000
GP160	Q8N5C6	0.00000
GP160	Q8N5C8	0.00000
GP160	Q8N5L8	0.00000
GP160	Q8N5M9	0.00000
GP160	Q8N5N7	0.00000
GP160	Q8N6G2	0.00000
GP160	Q8N726	0.00000
GP160	Q8N8E3	0.00000
GP160	Q8N983	0.00000
GP160	Q8N9T8	0.00000
GP160	Q8NAF0	0.00000
GP160	Q8NAX2	0.00000
GP160	Q8NB37	0.00000
GP160	Q8NBJ5	0.00000
GP160	Q8NBM4	0.00000
GP160	Q8NBS9	0.00000
GP160	Q8NBV8	0.00000
GP160	Q8NC51	0.00000
GP160	Q8NC56	0.00000
GP160	Q8NC60	0.00000
GP160	Q8NCA5	0.00000
GP160	Q8NCE2	0.00000
GP160	Q8NCG7	0.00000
GP160	Q8NCL4	0.00000
GP160	Q8ND56	0.00000
GP160	Q8NDX1	0.00000
GP160	Q8NE63	0.00000
GP160	Q8NE65	0.00000
GP160	Q8NE71	0.00000
GP160	Q8NEJ9	0.00000
GP160	Q8NEW0	0.00000
GP160	Q8NEZ4	0.00000
GP160	Q8NF37	0.00000
GP160	Q8NFF5	0.00000
GP160	Q8NFG4	0.00000
GP160	Q8NFH3	0.00000
GP160	Q8NFJ9	0.00000
GP160	Q8NFW8	0.00000
GP160	Q8NG27	0.00000
GP160	Q8NGT9	0.00000
GP160	Q8NH50	0.00000
GP160	Q8NHQ9	0.00000
GP160	Q8NHV4	0.00000
GP160	Q8NI36	0.00000
GP160	Q8NI60	0.00000
GP160	Q8TAE8	0.00000
GP160	Q8TAG9	0.00000
GP160	Q8TAP9	0.00000
GP160	Q8TB72	0.00000
GP160	Q8TBF4	0.00000
GP160	Q8TBK6	0.00000
GP160	Q8TBY0	0.00000
GP160	Q8TC07	0.00000
GP160	Q8TC26	0.00000
GP160	Q8TCC3	0.00000
GP160	Q8TCG1	0.00000
GP160	Q8TCJ2	0.00000
GP160	Q8TCU4	0.00000
GP160	Q8TDD1	0.00000
GP160	Q8TDI0	0.00000
GP160	Q8TDN6	0.00000
GP160	Q8TDY2	0.00000
GP160	Q8TE96	0.00000
GP160	Q8TEB1	0.00000
GP160	Q8TED0	0.00000
GP160	Q8TEX9	0.00000
GP160	Q8TF09	0.00000
GP160	Q8TF40	0.00000
GP160	Q8WTT2	0.00000
GP160	Q8WUA4	0.00000
GP160	Q8WUK0	0.00000
GP160	Q8WUM0	0.00000
GP160	Q8WUY8	0.00000
GP160	Q8WV92	0.00000
GP160	Q8WVE7	0.00000
GP160	Q8WVM0	0.00000
GP160	Q8WVM8	0.00000
GP160	Q8WVX9	0.00000
GP160	Q8WWC4	0.00000
GP160	Q8WWY3	0.00000
GP160	Q8WXX5	0.00000
GP160	Q8WYQ5	0.00000
GP160	Q8WZA9	0.00000
GP160	Q92187	0.00000
GP160	Q92499	0.00000
GP160	Q92522	0.00000
GP160	Q92526	0.00000
GP160	Q92527	0.00000
GP160	Q92538	0.00000
GP160	Q92546	0.00000
GP160	Q92552	0.00000
GP160	Q92598	0.00000
GP160	Q92615	0.00000
GP160	Q92616	0.00000
GP160	Q92621	0.00000
GP160	Q92629	0.00000
GP160	Q92665	0.00000
GP160	Q92673	0.00000
GP160	Q92764	0.00000
GP160	Q92793	0.00000
GP160	Q92804	0.00000
GP160	Q92805	0.00000
GP160	Q92837	0.00000
GP160	Q92841	0.00000
GP160	Q92900	0.00000
GP160	Q92945	0.00000
GP160	Q92947	0.00000
GP160	Q92973	0.00000
GP160	Q92974	0.00000
GP160	Q92979	0.00000
GP160	Q92990	0.00000
GP160	Q93008	0.00000
GP160	Q93009	0.00000
GP160	Q93034	0.00000
GP160	Q93050	0.00000
GP160	Q93077	0.00000
GP160	Q93079	0.00000
GP160	Q969G3	0.00000
GP160	Q969M3	0.00000
GP160	Q969N2	0.00000
GP160	Q969Q0	0.00000
GP160	Q969W8	0.00000
GP160	Q969X5	0.00000
GP160	Q969Z0	0.00000
GP160	Q96A08	0.00000
GP160	Q96A33	0.00000
GP160	Q96A35	0.00000
GP160	Q96A83	0.00000
GP160	Q96AG4	0.00000
GP160	Q96AY3	0.00000
GP160	Q96B26	0.00000
GP160	Q96BP2	0.00000
GP160	Q96BW9	0.00000
GP160	Q96C36	0.00000
GP160	Q96CS3	0.00000
GP160	Q96CW1	0.00000
GP160	Q96D53	0.00000
GP160	Q96DG6	0.00000
GP160	Q96DH6	0.00000
GP160	Q96DV4	0.00000
GP160	Q96EB6	0.00000
GP160	Q96EK4	0.00000
GP160	Q96EL2	0.00000
GP160	Q96EL3	0.00000
GP160	Q96EP5	0.00000
GP160	Q96EU6	0.00000
GP160	Q96EV8	0.00000
GP160	Q96EY1	0.00000
GP160	Q96EY7	0.00000
GP160	Q96F07	0.00000
GP160	Q96F63	0.00000
GP160	Q96FV2	0.00000
GP160	Q96G21	0.00000
GP160	Q96G23	0.00000
GP160	Q96GA3	0.00000
GP160	Q96GC5	0.00000
GP160	Q96GM8	0.00000
GP160	Q96GQ7	0.00000
GP160	Q96HI0	0.00000
GP160	Q96HN2	0.00000
GP160	Q96HR8	0.00000
GP160	Q96HS1	0.00000
GP160	Q96I25	0.00000
GP160	Q96I59	0.00000
GP160	Q96IX5	0.00000
GP160	Q96JK2	0.00000
GP160	Q96JN8	0.00000
GP160	Q96JP5	0.00000
GP160	Q96KK5	0.00000
GP160	Q96KP1	0.00000
GP160	Q96KQ7	0.00000
GP160	Q96KR1	0.00000
GP160	Q96L21	0.00000
GP160	Q96L73	0.00000
GP160	Q96L96	0.00000
GP160	Q96M89	0.00000
GP160	Q96ME7	0.00000
GP160	Q96MF7	0.00000
GP160	Q96MH2	0.00000
GP160	Q96MI9	0.00000
GP160	Q96ND0	0.00000
GP160	Q96NY9	0.00000
GP160	Q96P11	0.00000
GP160	Q96PK2	0.00000
GP160	Q96PK6	0.00000
GP160	Q96PU5	0.00000
GP160	Q96PU8	0.00000
GP160	Q96PV6	0.00000
GP160	Q96QR8	0.00000
GP160	Q96QV6	0.00000
GP160	Q96RG2	0.00000
GP160	Q96RT1	0.00000
GP160	Q96RV3	0.00000
GP160	Q96S59	0.00000
GP160	Q96SB4	0.00000
GP160	Q96SI9	0.00000
GP160	Q96ST3	0.00000
GP160	Q96T76	0.00000
GP160	Q99456	0.00000
GP160	Q99459	0.00000
GP160	Q99523	0.00000
GP160	Q99547	0.00000
GP160	Q99575	0.00000
GP160	Q99613	0.00000
GP160	Q99615	0.00000
GP160	Q99618	0.00000
GP160	Q99712	0.00000
GP160	Q99714	0.00000
GP160	Q99715	0.00000
GP160	Q99720	0.00000
GP160	Q99729	0.00000
GP160	Q99733	0.00000
GP160	Q99755	0.00000
GP160	Q99832	0.00000
GP160	Q99848	0.00000
GP160	Q99873	0.00000
GP160	Q99877	0.00000
GP160	Q99878	0.00000
GP160	Q99879	0.00000
GP160	Q99880	0.00000
GP160	Q9BPW8	0.00000
GP160	Q9BQ04	0.00000
GP160	Q9BQ39	0.00000
GP160	Q9BQ48	0.00000
GP160	Q9BQ52	0.00000
GP160	Q9BQ67	0.00000
GP160	Q9BQ75	0.00000
GP160	Q9BQB6	0.00000
GP160	Q9BQC6	0.00000
GP160	Q9BQG0	0.00000
GP160	Q9BQT8	0.00000
GP160	Q9BRD0	0.00000
GP160	Q9BRJ2	0.00000
GP160	Q9BRJ6	0.00000
GP160	Q9BRP1	0.00000
GP160	Q9BRP8	0.00000
GP160	Q9BRT6	0.00000
GP160	Q9BRX2	0.00000
GP160	Q9BSA9	0.00000
GP160	Q9BSC4	0.00000
GP160	Q9BSD7	0.00000
GP160	Q9BSF4	0.00000
GP160	Q9BSR8	0.00000
GP160	Q9BT22	0.00000
GP160	Q9BTC0	0.00000
GP160	Q9BTD8	0.00000
GP160	Q9BTT6	0.00000
GP160	Q9BTY7	0.00000
GP160	Q9BU89	0.00000
GP160	Q9BUJ2	0.00000
GP160	Q9BUL9	0.00000
GP160	Q9BUN8	0.00000
GP160	Q9BUQ8	0.00000
GP160	Q9BV44	0.00000
GP160	Q9BVC6	0.00000
GP160	Q9BVI4	0.00000
GP160	Q9BVJ6	0.00000
GP160	Q9BVK6	0.00000
GP160	Q9BVP2	0.00000
GP160	Q9BVT8	0.00000
GP160	Q9BW61	0.00000
GP160	Q9BW92	0.00000
GP160	Q9BWE0	0.00000
GP160	Q9BWF3	0.00000
GP160	Q9BWJ5	0.00000
GP160	Q9BX40	0.00000
GP160	Q9BXC9	0.00000
GP160	Q9BXF6	0.00000
GP160	Q9BXI6	0.00000
GP160	Q9BXL7	0.00000
GP160	Q9BXP5	0.00000
GP160	Q9BXR0	0.00000
GP160	Q9BXS6	0.00000
GP160	Q9BXW9	0.00000
GP160	Q9BY12	0.00000
GP160	Q9BY89	0.00000
GP160	Q9BYC8	0.00000
GP160	Q9BYC9	0.00000
GP160	Q9BYD1	0.00000
GP160	Q9BYD2	0.00000
GP160	Q9BYD3	0.00000
GP160	Q9BYD6	0.00000
GP160	Q9BYG3	0.00000
GP160	Q9BYJ9	0.00000
GP160	Q9BYK8	0.00000
GP160	Q9BYN8	0.00000
GP160	Q9BYR6	0.00000
GP160	Q9BYR7	0.00000
GP160	Q9BYR8	0.00000
GP160	Q9BZE1	0.00000
GP160	Q9BZE4	0.00000
GP160	Q9BZF3	0.00000
GP160	Q9BZI7	0.00000
GP160	Q9BZJ0	0.00000
GP160	Q9BZK3	0.00000
GP160	Q9BZX2	0.00000
GP160	Q9C0C7	0.00000
GP160	Q9C0C9	0.00000
GP160	Q9C0E2	0.00000
GP160	Q9GZL7	0.00000
GP160	Q9GZP9	0.00000
GP160	Q9GZR7	0.00000
GP160	Q9GZS1	0.00000
GP160	Q9GZS3	0.00000
GP160	Q9GZT3	0.00000
GP160	Q9GZX7	0.00000
GP160	Q9H061	0.00000
GP160	Q9H074	0.00000
GP160	Q9H0A0	0.00000
GP160	Q9H0D6	0.00000
GP160	Q9H0H5	0.00000
GP160	Q9H0S4	0.00000
GP160	Q9H0U6	0.00000
GP160	Q9H0U9	0.00000
GP160	Q9H0W5	0.00000
GP160	Q9H1A4	0.00000
GP160	Q9H1E5	0.00000
GP160	Q9H1H9	0.00000
GP160	Q9H1K4	0.00000
GP160	Q9H2H8	0.00000
GP160	Q9H2U1	0.00000
GP160	Q9H2W6	0.00000
GP160	Q9H307	0.00000
GP160	Q9H3U1	0.00000
GP160	Q9H4A4	0.00000
GP160	Q9H4A6	0.00000
GP160	Q9H4B7	0.00000
GP160	Q9H4L5	0.00000
GP160	Q9H583	0.00000
GP160	Q9H5H4	0.00000
GP160	Q9H6F5	0.00000
GP160	Q9H6R4	0.00000
GP160	Q9H6S0	0.00000
GP160	Q9H6W3	0.00000
GP160	Q9H761	0.00000
GP160	Q9H7B2	0.00000
GP160	Q9H7E2	0.00000
GP160	Q9H7E9	0.00000
GP160	Q9H814	0.00000
GP160	Q9H840	0.00000
GP160	Q9H857	0.00000
GP160	Q9H8H2	0.00000
GP160	Q9H8K7	0.00000
GP160	Q9H8V3	0.00000
GP160	Q9H936	0.00000
GP160	Q9H974	0.00000
GP160	Q9H9B4	0.00000
GP160	Q9H9J2	0.00000
GP160	Q9H9L3	0.00000
GP160	Q9HAT1	0.00000
GP160	Q9HAU4	0.00000
GP160	Q9HAU5	0.00000
GP160	Q9HAV0	0.00000
GP160	Q9HAV4	0.00000
GP160	Q9HBE1	0.00000
GP160	Q9HBG6	0.00000
GP160	Q9HBH1	0.00000
GP160	Q9HC29	0.00000
GP160	Q9HC36	0.00000
GP160	Q9HC52	0.00000
GP160	Q9HCE1	0.00000
GP160	Q9HCU5	0.00000
GP160	Q9HD15	0.00000
GP160	Q9HD23	0.00000
GP160	Q9HD33	0.00000
GP160	Q9HD40	0.00000
GP160	Q9NP50	0.00000
GP160	Q9NP81	0.00000
GP160	Q9NP92	0.00000
GP160	Q9NPC6	0.00000
GP160	Q9NPD3	0.00000
GP160	Q9NPE3	0.00000
GP160	Q9NPL8	0.00000
GP160	Q9NQ29	0.00000
GP160	Q9NQ50	0.00000
GP160	Q9NQ55	0.00000
GP160	Q9NQA5	0.00000
GP160	Q9NQC3	0.00000
GP160	Q9NQH7	0.00000
GP160	Q9NQI0	0.00000
GP160	Q9NQT4	0.00000
GP160	Q9NQT5	0.00000
GP160	Q9NQV6	0.00000
GP160	Q9NQZ2	0.00000
GP160	Q9NQZ5	0.00000
GP160	Q9NR09	0.00000
GP160	Q9NR30	0.00000
GP160	Q9NR31	0.00000
GP160	Q9NR33	0.00000
GP160	Q9NR56	0.00000
GP160	Q9NRF9	0.00000
GP160	Q9NRG9	0.00000
GP160	Q9NRK6	0.00000
GP160	Q9NRL2	0.00000
GP160	Q9NRN7	0.00000
GP160	Q9NRX1	0.00000
GP160	Q9NRX2	0.00000
GP160	Q9NRZ9	0.00000
GP160	Q9NS69	0.00000
GP160	Q9NSB2	0.00000
GP160	Q9NSB4	0.00000
GP160	Q9NSD9	0.00000
GP160	Q9NSI2	0.00000
GP160	Q9NTJ3	0.00000
GP160	Q9NTK5	0.00000
GP160	Q9NU22	0.00000
GP160	Q9NUD5	0.00000
GP160	Q9NUG4	0.00000
GP160	Q9NUL7	0.00000
GP160	Q9NUN5	0.00000
GP160	Q9NUQ7	0.00000
GP160	Q9NUQ8	0.00000
GP160	Q9NV31	0.00000
GP160	Q9NV96	0.00000
GP160	Q9NVH1	0.00000
GP160	Q9NVI1	0.00000
GP160	Q9NVI7	0.00000
GP160	Q9NVP1	0.00000
GP160	Q9NVR0	0.00000
GP160	Q9NVS2	0.00000
GP160	Q9NVV4	0.00000
GP160	Q9NW08	0.00000
GP160	Q9NW13	0.00000
GP160	Q9NWT1	0.00000
GP160	Q9NWT8	0.00000
GP160	Q9NWU5	0.00000
GP160	Q9NWW5	0.00000
GP160	Q9NX00	0.00000
GP160	Q9NX20	0.00000
GP160	Q9NX24	0.00000
GP160	Q9NX58	0.00000
GP160	Q9NX63	0.00000
GP160	Q9NX65	0.00000
GP160	Q9NXE4	0.00000
GP160	Q9NXF1	0.00000
GP160	Q9NXF7	0.00000
GP160	Q9NXG2	0.00000
GP160	Q9NXS2	0.00000
GP160	Q9NY12	0.00000
GP160	Q9NY65	0.00000
GP160	Q9NY93	0.00000
GP160	Q9NYC9	0.00000
GP160	Q9NYF8	0.00000
GP160	Q9NYJ8	0.00000
GP160	Q9NYK5	0.00000
GP160	Q9NYP7	0.00000
GP160	Q9NYV4	0.00000
GP160	Q9NZ52	0.00000
GP160	Q9NZB2	0.00000
GP160	Q9NZE8	0.00000
GP160	Q9NZI8	0.00000
GP160	Q9NZJ4	0.00000
GP160	Q9NZJ7	0.00000
GP160	Q9NZL4	0.00000
GP160	Q9NZM5	0.00000
GP160	Q9NZN5	0.00000
GP160	Q9NZT1	0.00000
GP160	Q9P003	0.00000
GP160	Q9P015	0.00000
GP160	Q9P031	0.00000
GP160	Q9P0J0	0.00000
GP160	Q9P0L2	0.00000
GP160	Q9P0M9	0.00000
GP160	Q9P1Y5	0.00000
GP160	Q9P212	0.00000
GP160	Q9P232	0.00000
GP160	Q9P258	0.00000
GP160	Q9P2E3	0.00000
GP160	Q9P2E9	0.00000
GP160	Q9P2F8	0.00000
GP160	Q9P2H5	0.00000
GP160	Q9P2J5	0.00000
GP160	Q9P2K5	0.00000
GP160	Q9P2N5	0.00000
GP160	Q9P2R3	0.00000
GP160	Q9P2R7	0.00000
GP160	Q9P2S2	0.00000
GP160	Q9P2W9	0.00000
GP160	Q9UBB4	0.00000
GP160	Q9UBF2	0.00000
GP160	Q9UBF6	0.00000
GP160	Q9UBF8	0.00000
GP160	Q9UBM7	0.00000
GP160	Q9UBQ5	0.00000
GP160	Q9UBT7	0.00000
GP160	Q9UBU9	0.00000
GP160	Q9UDW1	0.00000
GP160	Q9UDY2	0.00000
GP160	Q9UG56	0.00000
GP160	Q9UG63	0.00000
GP160	Q9UGJ0	0.00000
GP160	Q9UGN5	0.00000
GP160	Q9UGP4	0.00000
GP160	Q9UGP5	0.00000
GP160	Q9UGY1	0.00000
GP160	Q9UH62	0.00000
GP160	Q9UHA3	0.00000
GP160	Q9UHB6	0.00000
GP160	Q9UHB7	0.00000
GP160	Q9UHB9	0.00000
GP160	Q9UHF7	0.00000
GP160	Q9UHG3	0.00000
GP160	Q9UHI6	0.00000
GP160	Q9UHQ9	0.00000
GP160	Q9UHR6	0.00000
GP160	Q9UHW5	0.00000
GP160	Q9UHW9	0.00000
GP160	Q9UHX1	0.00000
GP160	Q9UI09	0.00000
GP160	Q9UI12	0.00000
GP160	Q9UI30	0.00000
GP160	Q9UI47	0.00000
GP160	Q9UIF9	0.00000
GP160	Q9UIG0	0.00000
GP160	Q9UII4	0.00000
GP160	Q9UIJ7	0.00000
GP160	Q9UJ78	0.00000
GP160	Q9UJA5	0.00000
GP160	Q9UJK0	0.00000
GP160	Q9UJS0	0.00000
GP160	Q9UJX2	0.00000
GP160	Q9UJX3	0.00000
GP160	Q9UJX4	0.00000
GP160	Q9UK99	0.00000
GP160	Q9UKB1	0.00000
GP160	Q9UKD2	0.00000
GP160	Q9UKJ3	0.00000
GP160	Q9UKK3	0.00000
GP160	Q9UKN8	0.00000
GP160	Q9UKT9	0.00000
GP160	Q9UL40	0.00000
GP160	Q9UL42	0.00000
GP160	Q9UL49	0.00000
GP160	Q9UL68	0.00000
GP160	Q9ULK4	0.00000
GP160	Q9ULV4	0.00000
GP160	Q9ULW3	0.00000
GP160	Q9ULX6	0.00000
GP160	Q9UM00	0.00000
GP160	Q9UM54	0.00000
GP160	Q9UMN6	0.00000
GP160	Q9UMS0	0.00000
GP160	Q9UMS4	0.00000
GP160	Q9UN37	0.00000
GP160	Q9UN42	0.00000
GP160	Q9UN86	0.00000
GP160	Q9UNE7	0.00000
GP160	Q9UNF1	0.00000
GP160	Q9UNL2	0.00000
GP160	Q9UNQ2	0.00000
GP160	Q9UNX3	0.00000
GP160	Q9UNX4	0.00000
GP160	Q9UNY4	0.00000
GP160	Q9UP95	0.00000
GP160	Q9UPN7	0.00000
GP160	Q9UPP1	0.00000
GP160	Q9UPQ9	0.00000
GP160	Q9UPT5	0.00000
GP160	Q9UPT8	0.00000
GP160	Q9UPY3	0.00000
GP160	Q9UPY6	0.00000
GP160	Q9UQ03	0.00000
GP160	Q9UQ13	0.00000
GP160	Q9UQ35	0.00000
GP160	Q9UQE7	0.00000
GP160	Q9Y215	0.00000
GP160	Q9Y221	0.00000
GP160	Q9Y224	0.00000
GP160	Q9Y230	0.00000
GP160	Q9Y241	0.00000
GP160	Q9Y262	0.00000
GP160	Q9Y263	0.00000
GP160	Q9Y265	0.00000
GP160	Q9Y272	0.00000
GP160	Q9Y291	0.00000
GP160	Q9Y295	0.00000
GP160	Q9Y297	0.00000
GP160	Q9Y2D9	0.00000
GP160	Q9Y2L1	0.00000
GP160	Q9Y2M0	0.00000
GP160	Q9Y2N3	0.00000
GP160	Q9Y2P8	0.00000
GP160	Q9Y2Q9	0.00000
GP160	Q9Y2R0	0.00000
GP160	Q9Y2R4	0.00000
GP160	Q9Y2R5	0.00000
GP160	Q9Y2R9	0.00000
GP160	Q9Y2S7	0.00000
GP160	Q9Y2U8	0.00000
GP160	Q9Y2W1	0.00000
GP160	Q9Y2X3	0.00000
GP160	Q9Y2X9	0.00000
GP160	Q9Y312	0.00000
GP160	Q9Y383	0.00000
GP160	Q9Y399	0.00000
GP160	Q9Y3B2	0.00000
GP160	Q9Y3B4	0.00000
GP160	Q9Y3B7	0.00000
GP160	Q9Y3B9	0.00000
GP160	Q9Y3C1	0.00000
GP160	Q9Y3D0	0.00000
GP160	Q9Y3D3	0.00000
GP160	Q9Y3D5	0.00000
GP160	Q9Y3D9	0.00000
GP160	Q9Y3F4	0.00000
GP160	Q9Y3I0	0.00000
GP160	Q9Y3R5	0.00000
GP160	Q9Y3T9	0.00000
GP160	Q9Y3Y2	0.00000
GP160	Q9Y3Z3	0.00000
GP160	Q9Y4A5	0.00000
GP160	Q9Y4B6	0.00000
GP160	Q9Y4C1	0.00000
GP160	Q9Y4C8	0.00000
GP160	Q9Y4F3	0.00000
GP160	Q9Y4L1	0.00000
GP160	Q9Y4P3	0.00000
GP160	Q9Y4W2	0.00000
GP160	Q9Y4W6	0.00000
GP160	Q9Y4Z0	0.00000
GP160	Q9Y512	0.00000
GP160	Q9Y580	0.00000
GP160	Q9Y5A9	0.00000
GP160	Q9Y5E9	0.00000
GP160	Q9Y5J1	0.00000
GP160	Q9Y5J9	0.00000
GP160	Q9Y5L0	0.00000
GP160	Q9Y5L4	0.00000
GP160	Q9Y5M8	0.00000
GP160	Q9Y5P8	0.00000
GP160	Q9Y5Q8	0.00000
GP160	Q9Y5Q9	0.00000
GP160	Q9Y5V0	0.00000
GP160	Q9Y5V3	0.00000
GP160	Q9Y5Y0	0.00000
GP160	Q9Y605	0.00000
GP160	Q9Y608	0.00000
GP160	Q9Y676	0.00000
GP160	Q9Y678	0.00000
GP160	Q9Y6D0	0.00000
GP160	Q9Y6D5	0.00000
GP160	Q9Y6D6	0.00000
GP160	Q9Y6G3	0.00000
GP160	Q9Y6G9	0.00000
GP160	Q9Y6H1	0.00000
GP160	Q9Y6K0	0.00000
GP160	Q9Y6M1	0.00000
GP160	Q9Y6V7	0.00000
GP160	Q9Y6Y0	0.00000
GP160	Q00839	0.00009
GP160	19172948	0.00029
GP160	P62280	0.00062
GP160	P27708	0.00085
GP160	P60866	0.00088
GP160	P46782	0.00094
GP160	25121906	0.00095
GP160	P48668	0.00097
GP160	P04259	0.00100
GP160	P62847	0.00146
GP160	P62910	0.00157
GP160	P62266	0.00167
GP160	P42766	0.00176
GP160	P62899	0.00191
GP160	P50402	0.00239
GP160	P55209	0.00262
GP160	Q08211	0.00263
GP160	P35637	0.00263
GP160	P05386	0.00286
GP160	P05387	0.00305
GP160	P05388	0.00317
GP160	P62851	0.00323
GP160	Q12905	0.00327
GP160	P62888	0.00330
GP160	Q9BUF5	0.00361
GP160	P62249	0.00366
GP160	O95678	0.00372
GP160	P61247	0.00378
GP160	Q04695	0.00382
GP160	P46781	0.00401
GP160	Q02543	0.00420
GP160	P61353	0.00462
GP160	P08727	0.00466
GP160	P55786	0.00613
GP160	P13646	0.00707
GP160	Q9Y6C9	0.00708
GP160	Q9Y285	0.00802
GP160	Q7Z3Y7	0.00805
GP160	Q15323	0.00891
GP160	P26641	0.00939
GP160	P63208	0.00939
GP160	P40429	0.00954
GP160	Q13509	0.00965
GP160	P16403	0.01091
GP160	P61313	0.01113
GP160	Q9Y3U8	0.01140
GP160	P49755	0.01215
GP160	P25205	0.01228
GP160	Q9UBX3	0.01299
GP160	P62857	0.01603
GP160	P21333	0.01621
GP160	Q9NZ01	0.01758
GP160	Q9Y657	0.02072
GP160	P08238	0.02299
GP160	P16989	0.02463
GP160	Q99417	0.02509
GP160	P19013	0.02972
GP160	P12004	0.03308
GP160	9629359	0.03501
GP160	P27348	0.03566
GP160	Q13445	0.03845
GP160	P62269	0.04062
GP160	P25705	0.04289
GP160	P63244	0.04568
GP160	O95373	0.04698
GP160	Q15750	0.04699
GP160	P18085	0.05641
GP160	P62826	0.05866
GP160	P83731	0.05932
GP160	P62750	0.06041
GP160	P36542	0.06606
GP160	P38646	0.06841
GP160	Q8IXI1	0.07148
GP160	Q3MHD2	0.07159
GP160	P31943	0.07410
GP160	P61513	0.07410
GP160	P62277	0.07761
GP160	P23528	0.07909
GP160	P12236	0.08071
GP160	P23396	0.08168
GP160	P42677	0.08270
GP160	O14735	0.08348
GP160	Q96P70	0.08375
GP160	28872818	0.08405
GP160	P46778	0.08452
GP160	P12235	0.08701
GP160	A1L0T0	0.08982
GP160	P62263	0.09014
GP160	P51571	0.09104
GP160	Q92734	0.09421
GP160	P67809	0.09510
GP160	P08779	0.09570
GP160	P57088	0.09646
GP160	Q00325	0.09766
GP160	O60814	0.09770
GP160	P62314	0.09992
GP160	P19012	0.10210
GP160	Q9BQE3	0.10344
GP160	P07919	0.10364
GP160	P35998	0.10464
GP160	Q07020	0.10494
GP160	P05141	0.10504
GP160	P60468	0.10569
GP160	P10606	0.10597
GP160	P55084	0.10776
GP160	P02768	0.10797
GP160	25121908	0.10868
GP160	P84098	0.10890
GP160	O75477	0.11317
GP160	P18124	0.11420
GP160	Q96RQ3	0.11840
GP160	P01891	0.11917
GP160	P13647	0.12035
GP160	P40939	0.12233
GP160	P14625	0.12464
GP160	P25398	0.12851
GP160	P50914	0.12933
GP160	P30050	0.12935
GP160	Q14974	0.13031
GP160	P62913	0.13115
GP160	P62917	0.13201
GP160	P04899	0.13586
GP160	P62701	0.13628
